Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
F1T0E5;Q9ULU8	CADPS	5.12087847125942e-05	44197.1445333333	20909.5101799611	1.0797249021206	0.000888299225555474
F5H157;Q15286	RAB35	2.65021452449711e-05	21730.88444	14042.7013075556	0.629823675648828	0.000888299225555474
F5H658;Q14562	DHX8	4.52246253685431e-05	11572.21875	19046.7420794444	-0.718954490746464	0.000888299225555474
F8VWT9;J3KPF0	HECTD4	2.80915415483041e-05	40888.959635	18435.9082305	1.14911461196381	0.000888299225555474
F8VXG7;Q99590	SCAF11	4.73169054717674e-05	8961.09700466667	23551.1308598889	-1.39411033153552	0.000888299225555474
F8WA11;Q7Z460	CLASP1	4.69070295052992e-05	266486.140666667	174061.565993889	0.614454534238796	0.000888299225555474
G3V0I5;P49821	NDUFV1	3.02277765960849e-05	115058.453133333	70647.9720083333	0.703626506003356	0.000888299225555474
G3V5N8;Q9HBF4	ZFYVE1	5.14326021490724e-05	16405.8811833333	8658.47285916667	0.921861975711107	0.000888299225555474
G3V5T9;P24941	CDK2	2.57543032921357e-05	24282.387045	76426.9645216667	-1.65419035747253	0.000888299225555474
G3XAG1;Q96ME7	ZNF512	4.08678893430842e-05	125279.5547	67624.9058205556	0.889503071287732	0.000888299225555474
G3XAH0;Q99719	SEPTIN5	2.41605576069741e-05	76771.2382816667	30989.8464356667	1.30872375924993	0.000888299225555474
G3XAH6;P51003	PAPOLA	3.21773568645969e-05	26187.1852233333	49798.2789716667	-0.927263856757303	0.000888299225555474
G5E9G7;Q9P2S2	NRXN2	1.95888193212814e-05	30879.8535183333	10832.60184485	1.51115293390213	0.000888299225555474
G5E9W3;Q9UKF6	CPSF3	4.98685473102747e-05	8162.55387366667	19418.4762917778	-1.25041178066686	0.000888299225555474
G5EA09	SDCBP	3.67620333205944e-05	639745.020833334	337384.978744444	0.923096995114721	0.000888299225555474
H0Y623;Q5SZQ8	CELF3	3.8763429927365e-05	42571.391275	18819.2034511111	1.17760201553974	0.000888299225555474
H0Y7R8	AFDN	3.57273471369082e-05	5467.19919816667	27639.5579360556	-2.33791289101103	0.000888299225555474
H0YAN7;Q86XE3	MICU3	2.17177736535951e-05	4400.68766266667	1601.17759871111	1.4576949036219	0.000888299225555474
H0YDA0;Q4KMZ8	NKAIN1	2.09100192764452e-05	105743.255215	39905.2592255	1.40587869118963	0.000888299225555474
H0YE88;P28347	TEAD1	3.84251811397001e-05	6960.46793616667	18683.7587353889	-1.42460573172055	0.000888299225555474
H0YJF7	VRK1	4.50566320739884e-05	132.9322993	2190.68378621111	-4.04327607086096	0.000888299225555474
H3BMG5;H3BPY2;H3BU08	NDRG4	3.72481629105045e-05	11615.3374016667	4113.67921171667	1.49717919720847	0.000888299225555474
H3BPJ9;O96000	NDUFB10	3.75920090040004e-05	148451.744816667	106863.268240556	0.474214504267539	0.000888299225555474
H3BPK3;Q16775	HAGH	4.72231915194312e-05	48970.7825516667	25688.0168189444	0.930769574602522	0.000888299225555474
H3BS51;H3BTM0;Q9NY59	SMPD3	3.10215969276821e-05	8550.46614583334	3051.94714355	1.48580046154505	0.000888299225555474
H7BY57;O94856;X6RKN2	NFASC	2.44132790631012e-05	93877.6015616667	38988.0391710556	1.26771238151511	0.000888299225555474
I3L0N3;P46459	NSF	4.66953328769515e-05	402603.229183333	237282.870666667	0.762744706915365	0.000888299225555474
I3L170	MAPT	4.54271549235833e-05	167656.3073	57625.6896458333	1.54069770706324	0.000888299225555474
I3L1P8;Q02978	SLC25A11	5.03212011512506e-05	60510.977865	33976.0997177778	0.832634189536514	0.000888299225555474
J3KQA0;P21579	SYT1	4.19893732182259e-05	51523.9140633333	20243.9957278333	1.34767685474989	0.000888299225555474
J3KR97;Q9BTW9	TBCD	5.29793131081136e-05	61792.7968766667	98689.9479311111	-0.6754790903444	0.000888299225555474
K7ENQ8;Q15438	CYTH1	3.57566753599723e-05	16327.2666016667	9457.45827927778	0.787606335298391	0.000888299225555474
K7ENR6;Q969U7;V9GZ55	PSMG2	3.62995212614726e-05	18000.51172	72122.118495	-2.00242385789026	0.000888299225555474
K7ER00;Q9Y285	FARSA	4.6423638705642e-05	155898.518233333	248669.007822222	-0.673625298351483	0.000888299225555474
M0QYA8;M0R073;Q8IV63	VRK3	2.75718126778612e-05	793.555928533333	3456.93625895556	-2.12350746508957	0.000888299225555474
M0R2B7;P28340	POLD1	2.84242055338428e-05	36282.058595	132447.162765	-1.86809961184714	0.000888299225555474
M0R2Z9;Q8IX01	SUGP2	4.64417868873322e-05	120990.4219	74905.3042622222	0.69173379337535	0.000888299225555474
O00257	CBX4	2.6262931202738e-05	10035.7921548333	4682.77467844445	1.09941091825758	0.000888299225555474
O00267	SUPT5H	4.59585211477397e-05	29436.0302766667	42317.8299716667	-0.523716616836421	0.000888299225555474
O00429	DNM1L	3.80921108869193e-05	228519.502633333	192736.172744444	0.245682447536509	0.000888299225555474
O00560	SDCBP	2.4983821938898e-05	792395.53125	419902.022583333	0.916164570960968	0.000888299225555474
O14531	DPYSL4	3.27554779326735e-05	258861.3568	116806.353201056	1.14804851676661	0.000888299225555474
O14929	HAT1	3.07976435949749e-05	12836.7643231667	56581.2799482778	-2.14006871256785	0.000888299225555474
O15069	NACAD	3.33912643305624e-05	44432.5598983333	16577.2849536111	1.42232249613642	0.000888299225555474
O15230	LAMA5	2.17613473959882e-05	144303.39065	73825.7606427778	0.966889436058056	0.000888299225555474
O15371	EIF3D	4.57582504632187e-05	42236.45573	73229.7851577778	-0.793961487956351	0.000888299225555474
O43237	DYNC1LI2	2.43151674692862e-05	182505.013033333	109011.17622	0.743446805156462	0.000888299225555474
O43264	ZW10	3.51054442247791e-05	76820.7695316667	133782.210510556	-0.800328751515795	0.000888299225555474
O43295	SRGAP3	2.95172497062205e-05	69899.0390633333	30052.2992356667	1.21774924434783	0.000888299225555474
O43310	CTIF	3.06254826799831e-05	26558.7763666667	14059.3241645	0.917558822915096	0.000888299225555474
O43854	EDIL3	2.03466823755463e-05	700164.4375	247922.541016	1.49779852102493	0.000888299225555474
O43913	ORC5	5.2702560832564e-05	25841.8183583333	46991.8756505556	-0.862734464982036	0.000888299225555474
O43920	NDUFS5	2.63166978469457e-05	63905.8483066667	40633.84017	0.653230744929363	0.000888299225555474
O60216	RAD21	4.33866984315672e-05	58979.14453	89448.8502594444	-0.600874170373408	0.000888299225555474
O60231	DHX16	2.64655840241753e-05	26587.2200516667	36818.1521266667	-0.469723467108387	0.000888299225555474
O60282	KIF5C	5.22542033458592e-05	672585.53125	291574.57596	1.20584786742185	0.000888299225555474
O60287	URB1	4.27594142542982e-05	12496.1451833333	21233.4907777778	-0.764926391692189	0.000888299225555474
O60313	OPA1	5.24389093672412e-05	133387.364583333	77851.8578566667	0.776800106010156	0.000888299225555474
O60488	ACSL4	2.8014235503603e-05	278123.52345	153472.462682222	0.857736553079294	0.000888299225555474
O60502	OGA	2.53702007234197e-05	19524.2788083333	47754.9115127778	-1.29041007083907	0.000888299225555474
O60503	ADCY9	3.0763709381189e-05	7686.34049483333	3667.93939542222	1.06693381338128	0.000888299225555474
O75037	KIF21B	2.19977619889692e-05	19798.8968116667	9565.06947216667	1.04942187219368	0.000888299225555474
O75054	IGSF3	3.82529098167299e-05	97325.265625	47013.604981	1.04970538067688	0.000888299225555474
O75061	DNAJC6	2.63432432784174e-05	29262.0172533333	13390.5851104444	1.12770249180799	0.000888299225555474
O75110	ATP9A	3.66356375310232e-05	8767.57405616667	3483.91682880767	1.33105348631802	0.000888299225555474
O75145	PPFIA3	2.07998787032733e-05	33988.39616	15018.4805098333	1.17820737165328	0.000888299225555474
O75223	GGCT	4.60640782457708e-05	41181.44466	60864.3606772222	-0.563626962757092	0.000888299225555474
O75382	TRIM3	4.98433831902326e-05	60291.5325533333	31499.2922093889	0.936590190081139	0.000888299225555474
O75396	SEC22B	4.80208224535901e-05	203889.841166667	123188.596796667	0.726909467276765	0.000888299225555474
O75792	RNASEH2A	4.70331390357588e-05	7552.75317383333	28934.3435062778	-1.9377582261076	0.000888299225555474
O75962	TRIO	2.7972629030577e-05	51590.1490883333	27183.4103189444	0.924316081981002	0.000888299225555474
O76062	TM7SF2	2.54858409002793e-05	72549.1757833333	33545.0664617222	1.11281561513329	0.000888299225555474
O76070	SNCG	3.36279026917481e-05	202671.46875	69213.5335561611	1.54999609690355	0.000888299225555474
O94919	ENDOD1	2.76745047455136e-05	14956.9417316667	6523.83719205556	1.19680140628691	0.000888299225555474
O94927	HAUS5	2.22224007447761e-05	15279.3090833333	35523.8565	-1.21724951434965	0.000888299225555474
O95163	ELP1	4.11167060960845e-05	16393.5545233333	41701.385145	-1.34700120027574	0.000888299225555474
O95239	KIF4A	3.37942138582938e-05	13944.0022801667	66040.7956839444	-2.24373463733667	0.000888299225555474
O95347	SMC2	2.21190891314817e-05	10367.7952475	33083.5050997222	-1.67404656692983	0.000888299225555474
O95400	CD2BP2	5.22349448290378e-05	26835.3613283333	60979.4661477778	-1.18421186505725	0.000888299225555474
O95551	TDP2	5.32953273979018e-05	4914.797282	18161.3601628889	-1.88574787334734	0.000888299225555474
O95865	DDAH2	4.29550372189442e-05	247298.971366667	129992.462028889	0.927817173602752	0.000888299225555474
O95985	TOP3B	5.07168587527826e-05	9133.76733416667	15149.6746147222	-0.730100088762351	0.000888299225555474
O95989	NUDT3	4.3921904075352e-05	32705.652345	21583.4216588889	0.599549553424828	0.000888299225555474
P00352	ALDH1A1	3.2153517094002e-05	4570.79671233333	1696.93534261111	1.42866413393838	0.000888299225555474
P00395	MT-CO1	4.25132739700984e-05	118004.052083333	56753.5123971667	1.05602939359442	0.000888299225555474
P04899	GNAI2	4.20152658509365e-05	766785.15625	466846.901927778	0.715869809526623	0.000888299225555474
P05026	ATP1B1	2.56401188583536e-05	390042.041683333	173543.871968889	1.16832090096134	0.000888299225555474
P05091	ALDH2	3.43672957947441e-05	222789.476566667	133064.79558	0.743541313074201	0.000888299225555474
P05165	PCCA	4.42985417136294e-05	83724.9479166667	60525.5110688889	0.468090381324962	0.000888299225555474
P05198	EIF2S1	4.3731205199882e-05	105678.50913	146384.541254444	-0.470091044370475	0.000888299225555474
P06493	CDK1	2.783852539038e-05	12649.6669913333	74386.1233732222	-2.55595350248298	0.000888299225555474
P06576	ATP5F1B	2.23109590026219e-05	3175911.33333333	2038698.02083333	0.639521833429037	0.000888299225555474
P08572	COL4A2	2.44080770620314e-05	2632.05879716667	31702.3390435	-3.59037117249135	0.000888299225555474
P09104	ENO2	2.40330538359468e-05	392070.901066667	183209.218757222	1.09761459746826	0.000888299225555474
P09471	GNAO1	2.42636766547184e-05	518821.5	237377.810334444	1.12804710793923	0.000888299225555474
P11216	PYGB	2.99982736012098e-05	644850.083333333	372219.190111111	0.792807484740077	0.000888299225555474
P11802	CDK4	2.64443921350134e-05	7119.9046635	31798.0897500556	-2.15905564036059	0.000888299225555474
P12004	PCNA	4.49812863106977e-05	50000.659505	267936.235485	-2.42187605860841	0.000888299225555474
P12277	CKB	4.90776027627145e-05	3039951.20833333	1510995.50521667	1.00854784468812	0.000888299225555474
P12429	ANXA3	4.74850238780572e-05	11717.1858716667	49802.5472016667	-2.08762238244423	0.000888299225555474
P13591	NCAM1	3.50576404411973e-05	569748.6823	235894.127252556	1.27218006488779	0.000888299225555474
P13674	P4HA1	2.4764559017853e-05	9888.3243005	31630.0032823889	-1.67754135225134	0.000888299225555474
P13861	PRKAR2A	3.70110454989519e-05	62429.3997416667	42461.3282338889	0.556042117145041	0.000888299225555474
P15927	RPA2	2.39322489345837e-05	9921.51448516667	24083.6148545	-1.27947958848257	0.000888299225555474
P16870	CPE	2.94789270604404e-05	135444.597666667	48897.2846288778	1.46984709059196	0.000888299225555474
P17600	SYN1	2.02477815462107e-05	14118.4005533333	7528.50523544444	0.906949684210842	0.000888299225555474
P17612	PRKACA	4.89560289184092e-05	43209.2050783333	27882.1818577778	0.631943487732834	0.000888299225555474
P17706	PTPN2	3.86873666951064e-05	2264.71254483333	5000.44649933333	-1.1430174623432	0.000888299225555474
P18031	PTPN1	2.42587848314111e-05	86840.282555	51058.286895	0.766191031207606	0.000888299225555474
P18615	NELFE	5.3092612527107e-05	22830.0804033333	45917.4148216667	-1.00813689821745	0.000888299225555474
P19086	GNAZ	2.27350943811139e-05	83769.734375	34031.0979478889	1.29953300824692	0.000888299225555474
P19367	HK1	2.34539660426072e-05	1177244.79166667	654185.796894444	0.847639792243258	0.000888299225555474
P20340	RAB6A	2.81524971411028e-05	180451.489583333	112962.012152222	0.675760588767455	0.000888299225555474
P21281	ATP6V1B2	2.76798331668179e-05	395125.38025	252915.842905556	0.643647402557883	0.000888299225555474
P21399	ACO1	4.74875379137383e-05	13008.1502266667	57104.7330188889	-2.13421976560665	0.000888299225555474
P21912	SDHB	3.31640923988995e-05	47991.3990883333	36614.6403	0.390315847848143	0.000888299225555474
P23468	PTPRD	2.11870715814624e-05	20295.6676416667	9438.63867127778	1.10436825683826	0.000888299225555474
P23921	RRM1	2.7599239271406e-05	32322.3085933333	136995.34072	-2.08353520803565	0.000888299225555474
P25116	F2R	2.93086681833894e-05	4115.9147135	1981.99387952778	1.05353286351309	0.000888299225555474
P25205	MCM3	2.93192900987631e-05	41698.8470066667	208817.380441111	-2.3241693071059	0.000888299225555474
P25685	DNAJB1	4.58742170674874e-05	54886.421875	95529.2977438889	-0.799509070126918	0.000888299225555474
P25705	ATP5F1A	2.97112488420293e-05	2257540.54166667	1491288.625	0.598191424112975	0.000888299225555474
P26232	CTNNA2	1.95753511288527e-05	82812.1406266667	29666.8214727222	1.48094329603435	0.000888299225555474
P26358	DNMT1	3.91616433675135e-05	52881.0917966667	161360.581821111	-1.6094732632946	0.000888299225555474
P27448	MARK3	3.64121230108291e-05	37489.4160166667	28042.9728733333	0.418792608078523	0.000888299225555474
P27694	RPA1	2.52478432315659e-05	25902.546875	50102.7591155556	-0.951824889739399	0.000888299225555474
P28331	NDUFS1	2.19293775097595e-05	250136.117183333	163742.299477778	0.61127751197878	0.000888299225555474
