Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
F8VR14;H0YI72;Q7Z6G8	ANKS1B	4.02367276218856e-28	28897.3863933333	484.879675972222	5.89419611798795	3.2330210644185e-24
P08670	VIM	5.83066790802723e-27	10693338.3333333	880349.538194445	3.60249041460771	2.34247083204994e-23
P31323	PRKAR2B	2.16445138836055e-26	607352.572916667	39860.2237411111	3.92947634864819	5.79712230182567e-23
O43301	HSPA12A	4.4135756921021e-25	320495.6042	18726.9055389444	4.09704310157204	8.8657701715101e-22
A0A087WUH1;A0A0A0MS35;Q7Z4K8	TRIM46	9.25696705690929e-25	58459.58073	3851.03349822778	3.92374732784601	1.23966217170444e-21
P09104	ENO2	8.28216575842198e-25	4318297.70833333	183209.218757222	4.5588908290789	1.23966217170444e-21
Q12860	CNTN1	3.96850793311672e-24	821043.864583334	32827.2858348333	4.64444797552106	4.55528017751326e-21
Q8N9I0	SYT2	3.27959248328789e-23	404612.614616667	23804.5148111667	4.08717356588415	3.29394070040227e-20
Q6PCE3	PGM2L1	4.46900251016945e-23	332592.01045	52793.423395	2.65529605973559	3.98982612991239e-20
Q96GM1	PLPPR2	1.47779279897923e-22	40093.7539066667	1193.99529355556	5.06830065944688	1.18740651397981e-19
A0A1B0GTM3;A0A1B0GTZ5;A0A1B0GUA4;A0A1B0GUH5;A0A1B0GW68;E7EMM4;Q13510	ASAH1	1.83459432783766e-22	84745.670575	14706.5846898889	2.5265793231118	1.30395706411008e-19
Q6T4P5	PLPPR3	2.04559187411061e-22	156704.075533333	6830.41375745	4.5197147170577	1.30395706411008e-19
Q6VY07	PACS1	2.10970029040834e-22	64342.08789	7885.46383961111	3.0283122823055	1.30395706411008e-19
Q8IUD2;X6RLX0	ERC1	2.72789568403066e-22	73846.364585	12923.0936145556	2.51446379388202	1.56561727294188e-19
O00445	SYT5	3.2158532059433e-22	197286.351583333	10008.3291422778	4.30087396437358	1.72262536731696e-19
Q02156	PRKCE	5.47290580647492e-22	63487.966145	4193.14575197222	3.92003425858857	2.73398175541724e-19
Q9NS86	LANCL2	5.78440446074587e-22	385699.114616667	100205.750438333	1.94449613511212	2.73398175541724e-19
A0A2R8Y4N0;A0A2R8Y4W1;A0A2R8Y860;A0A2R8YD46;A0A2R8YFE3;A0A2R8YHI4;A0A2U3TZS7;P43004	SLC1A2	9.52130605040654e-22	64734.0377633333	3182.96699692778	4.34562720731766	4.25020522861203e-19
Q9ULH0	KIDINS220	1.00750396425118e-21	129383.9922	14907.1673457778	3.11748430975208	4.26068123829381e-19
P09471	GNAO1	1.09711629899293e-21	3623251.58333333	237377.810334444	3.93202192055072	4.40766473120408e-19
Q9BZF3	OSBPL6	1.50583411919345e-21	20794.3284516667	3205.59137638889	2.69707766968837	5.76160816558066e-19
G3V200;O75334	PPFIA2	2.01585911221551e-21	301407.067716667	79903.2105044445	1.91536981497656	7.36246725756892e-19
F5H4N6;Q9Y3R0	GRIP1	3.79410033620162e-21	47517.7871116667	4406.48952238889	3.43043860680484	1.27589787404377e-18
P48454	PPP3CC	3.81102040784699e-21	62679.339845	3788.77864246667	4.04780449559263	1.27589787404377e-18
P00568;Q5T9B7	AK1	5.91764316053885e-21	544573.33855	77722.2871166667	2.80870752945095	1.90193051179719e-18
Q4J6C6	PREPL	6.73954846429703e-21	43720.0781283333	12676.601997	1.78601409754585	2.08277968887026e-18
A0A0C4DG21;E7EP65;E7EW77;E9PEZ7;F8WAL6;Q9NYB9	ABI2	8.85505259087485e-21	44713.565755	11409.6599127222	1.97033037107252	2.6351980580622e-18
E9PHY8;Q8NDA8	MROH1	9.26420040308194e-21	17410.2386066667	1560.44100281667	3.47898601021398	2.65849465138441e-18
Q14088	RAB33A	1.13586303945099e-20	81178.1223966667	4929.90003948333	4.0411680601634	3.14712397309956e-18
A0A0G2JIW1;P0DMV8;P0DMV9	HSPA1B;HSPA1A;HSPA1B	1.27160635199278e-20	2073968.5625	762507.982638889	1.44356778748873	3.40578567942066e-18
Q7Z2K8	GPRIN1	1.34418678760908e-20	127362.263016667	10831.7477081111	3.55546674389524	3.48404543175449e-18
P78310	CXADR	1.52413572208794e-20	766647.5625	113751.553385556	2.75266457550097	3.82700953968018e-18
F8W8H5;Q969Q5	RAB24	1.66351595451108e-20	17090.3199866667	3709.12056477778	2.20364143442428	4.05040930136257e-18
P07949	RET	1.78728380583277e-20	59674.66211	4678.81503607778	3.67259507719471	4.22377217054892e-18
A6NGJ0;P51808	DYNLT3	1.95918136146577e-20	29174.9121116667	2153.16751615556	3.75952596113301	4.49772063982213e-18
D3DX46;Q13368	MPP3	2.20243092709133e-20	56869.3046883333	4054.68700127778	3.80963194393274	4.91570347199411e-18
A0A1X7SBR8;Q8WXS5	CACNG8	2.35229353821008e-20	37994.920575	3352.71248366667	3.50197564598083	5.10829150797783e-18
P78357	CNTNAP1	3.74062822577137e-20	91418.0091166667	10674.9463571111	3.09811443898285	7.90945994580868e-18
Q8N335	GPD1L	3.87489285954659e-20	35349.3222666667	2979.29378602222	3.56815609709419	7.98327285293765e-18
Q9H479	FN3K	4.50244411708542e-20	85120.6848966667	11784.9784075556	2.85243823085297	9.04428462019534e-18
A0A0C4DGN6	GIT1	5.77671998480332e-20	141773.442716667	51948.3279094445	1.4484103197775	1.13209622141206e-17
O15066	KIF3B	6.97323780823144e-20	44970.4049466667	10002.1940913889	2.16851513875185	1.27697359060147e-17
O75145	PPFIA3	6.8656698736679e-20	132582.018233333	15018.4805098333	3.1419783003678	1.27697359060147e-17
P12931	SRC	6.99276141710824e-20	58822.3906266667	11871.4665265556	2.30874572997882	1.27697359060147e-17
O94813;X6R3P0	SLIT2	8.43984331799783e-20	55681.7858083333	9942.81787211111	2.48533370379077	1.50698091244695e-17
G3XAH0;Q99719	SEPTIN5	1.06256075954369e-19	483191.848966667	30989.8464356667	3.96268205373836	1.79203084787765e-17
M0R366;Q9BTV5	FSD1	1.09283772925955e-19	133408.942733333	24725.7974172222	2.43170807625486	1.79203084787765e-17
Q13153	PAK1	1.07710815864402e-19	564609.416666667	162386.781694444	1.79781010451849	1.79203084787765e-17
Q6IEE7	TMEM132E	1.09241333396688e-19	68700.36784	3740.3933431785	4.19867027008415	1.79203084787765e-17
C9JB30;Q9UPY8	MAPRE3	1.23729033941194e-19	213330.0573	19420.741673	3.45734276215802	1.94983295103215e-17
Q9BQ16	SPOCK3	1.23760398883185e-19	173270.02865	14502.2151701111	3.57857745904891	1.94983295103215e-17
A0A087X1U1;E7EUN2;F5GXM9;Q9UPQ3	AGAP1	1.2888142336277e-19	137127.726566667	20371.6840276667	2.75081233880113	1.99146583984588e-17
A0A5F9UK94;Q01433	AMPD2	1.34197332417321e-19	25109.99544	4570.97558588889	2.45737216184525	2.03448219994939e-17
P13861	PRKAR2A	1.67059608645034e-19	241604.575533333	42461.3282338889	2.5083923945111	2.44881339609439e-17
Q13885	TUBB2A	1.73717938490828e-19	696696.541666667	55446.2050811111	3.65134375629145	2.44881339609439e-17
Q8NF91	SYNE1	1.71765998710238e-19	66796.53711	11869.9155544444	2.49234210357371	2.44881339609439e-17
Q96CW9	NTNG2	1.70845729663968e-19	47670.69987	2437.91702270556	4.28879022582777	2.44881339609439e-17
E7EM83;Q92932	PTPRN2	2.00652477892025e-19	13943.2229816667	580.284474672222	4.58417589243775	2.77972872390073e-17
P23381	WARS	2.38431753774569e-19	629128.145833334	211768.017372222	1.57086237376249	3.19299856929777e-17
Q9BZ72	PITPNM2	2.3825839241891e-19	33742.251955	3352.11369838333	3.33098295377271	3.19299856929777e-17
O75146	HIP1R	3.06676343123509e-19	62450.01172	8106.05203544444	2.94545253437433	3.97442647902805e-17
Q9C040	TRIM2	3.02090016654816e-19	175583	17567.4024267222	3.32109825773625	3.97442647902805e-17
Q16799	RTN1	3.29218799459626e-19	3151622.25	193919.837783889	4.02255488347145	4.19884611691761e-17
Q8IV38	ANKMY2	4.13896701276415e-19	49153.8899733333	13661.5898978333	1.84707460539663	5.19634374180624e-17
P16298	PPP3CB	4.56890902240929e-19	201795.4844	49507.3489583333	2.02715014832271	5.64787446077826e-17
O94919	ENDOD1	4.6763729721718e-19	101580.442713333	6523.83719205556	3.96053695252744	5.69312982293945e-17
A8MVW0	FAM171A2	6.91493700314183e-19	79028.6640633333	10559.7609318889	2.90366223180857	8.27532255262666e-17
Q8NFT8	DNER	7.00338436314391e-19	69795.121745	2862.57036011111	4.60723924720946	8.27532255262666e-17
P21281	ATP6V1B2	7.52848262126277e-19	1124484.04166667	252915.842905556	2.15252816590783	8.64162255169233e-17
Q7L0J3	SV2A	7.52453106771731e-19	241385.255233333	22592.3032914444	3.41737043037152	8.64162255169233e-17
P54762	EPHB1	8.36523310752493e-19	382445.661483333	40451.8152677778	3.24094276786509	9.46685183365673e-17
O95989	NUDT3	8.60234182293205e-19	140913.348966667	21583.4216588889	2.7067459448158	9.52812619307968e-17
P63010	AP2B1	8.65654277653785e-19	629470.270833333	286537.339427778	1.13541005519865	9.52812619307968e-17
P50148	GNAQ	9.58112851617069e-19	854256.354166667	150549.509997222	2.50442147854034	1.04032929226259e-16
Q9UQ16	DNM3	9.89882154485117e-19	232624.763033333	33117.3819994444	2.8123005839444	1.06049374817172e-16
Q14195	DPYSL3	1.15305728800236e-18	8194098.25	1077663.59549444	2.9266769573034	1.21905464593407e-16
E7EPC8;Q9UQB3	CTNND2	1.46040241733393e-18	92809.6940116667	7382.41953869445	3.65191446093691	1.52393940562054e-16
Q5T5C0	STXBP5	2.01654245850335e-18	25884.32552	2483.64992611111	3.38096422250633	2.05100236127524e-16
Q9NZN5	ARHGEF12	2.01621630138993e-18	43123.902345	8779.593777	2.29609732690841	2.05100236127524e-16
P09543	CNP	2.14390915238918e-18	164099.755233333	59887.3997405556	1.45422459883404	2.15328875493088e-16
Q13740	ALCAM	2.29275325268843e-18	169303.669266667	16605.3511425556	3.3498062259349	2.2743546154755e-16
Q8IWY4	SCUBE1	2.61528998001653e-18	23540.9619133333	2379.46444033889	3.30585828889835	2.56266524261376e-16
O00429	DNM1L	2.67170415551629e-18	514088.510433333	192736.172744444	1.41538192157494	2.58640275777992e-16
A0A0A0MQX7;Q08629	SPOCK1	3.96231554471098e-18	49579.1699216667	3055.51167660833	4.01977613366455	3.79014350020865e-16
Q99447	PCYT2	4.08587624526706e-18	59265.3704433333	20172.986655	1.55469315640825	3.8623547800848e-16
P41217;U3KQG5	CD200	4.78341697616329e-18	86802.2851583334	5768.67919777222	3.91117001322957	4.46915760505489e-16
A0A087WZV0;O43314	PPIP5K2	5.26361331658468e-18	140851.539083333	34688.1999788889	2.02161685420652	4.86127965502965e-16
H3BM58;Q9Y2B5	VPS9D1	6.60227709807781e-18	11492.7566733333	1046.1394817115	3.45619935600015	6.02832914580173e-16
O15075	DCLK1	7.02198651961861e-18	1098094.34375	72150.372294	3.9278313653323	6.33951254889163e-16
Q9NR45	NANS	7.24649870531471e-18	311520.5469	146283.218761111	1.09055318297342	6.46951301080041e-16
Q16352	INA	7.56170131728868e-18	4047492.54166667	263153.20507485	3.94304806838428	6.67673297630929e-16
P40925	MDH1	8.57477796654477e-18	2892515.125	1074890.17363889	1.42813390033863	7.48895010447687e-16
Q92854	SEMA4D	9.09052266063075e-18	36458.260745	4876.08132256667	2.90215580490168	7.85401608367399e-16
Q86TP1	PRUNE1	1.16549728785072e-17	51499.9251316667	13436.9179151111	1.93826071219906	9.9625220296601e-16
Q9UM73	ALK	1.48473522941665e-17	27791.5410166667	10162.9449332222	1.45118536872305	1.25577342824871e-15
Q8IYB5	SMAP1	1.53279616138025e-17	154287.21095	51849.8109816667	1.5731800211094	1.28291845382191e-15
Q9BPU6	DPYSL5	1.63836260310861e-17	2832435.83333333	323615.072701111	3.12968810577761	1.35713850680182e-15
E7ENZ2;E9PG19	FCHSD2	1.72255772956043e-17	10091.8580731667	1696.93991424444	2.57133451061434	1.41232156704266e-15
A8MT37;P49840	GSK3A	1.84427817481334e-17	177732.223983333	58484.1477883333	1.60356306869947	1.48187751346252e-15
Q9UEW8	STK39	1.8371060388196e-17	198467.64585	49059.3995238889	2.01627295106388	1.48187751346252e-15
P48163	ME1	1.96689945252055e-17	130287.4401	14781.0278461667	3.13978191097163	1.56475614861412e-15
Q8IYB7	DIS3L2	2.11420986832913e-17	82194.16276	30944.0380861111	1.40932784310106	1.66545846000241e-15
A0A3B3IT47;Q9Y2I8	WDR37	2.5068970228347e-17	66529.0266933333	8573.40593822222	2.95587530211156	1.95562306587154e-15
B4DJV2;O75390	CS	2.7643654969958e-17	1775360.83333333	697568.545138889	1.34770331441366	2.11539778746298e-15
Q8NFZ8	CADM4	2.76063248072969e-17	78485.0768233333	12607.8725583889	2.63797908494981	2.11539778746298e-15
A0A1C7CYX9	DPYSL2	2.80494333253629e-17	7176904.58333333	1492636.81597222	2.26549759789146	2.12619996952161e-15
Q96QK1	VPS35	3.67769944129616e-17	482576.906283333	176638.416683333	1.4499515640158	2.7617116832537e-15
O94826	TOMM70	3.7197393232598e-17	451570.7917	162687.4731	1.47284013742479	2.76741717244375e-15
Q13332	PTPRS	3.91862401755713e-17	63169.6621116667	13521.9799815556	2.22381875031685	2.88863706248363e-15
Q9BRS8	LARP6	4.10573023326619e-17	31873.9345716667	6733.08498766667	2.24282328483414	2.99904931129944e-15
A0A2R8Y4H2;Q9UH03	SEPTIN3	4.22495451034755e-17	112583.839843333	9357.03521722222	3.58865029122148	3.03102763309309e-15
P35813	PPM1A	4.1971742173889e-17	158983.557316667	53538.8248716667	1.57019323916909	3.03102763309309e-15
A0A0U1RR70;G5E9L9;Q8N568	DCLK2	4.31445147842809e-17	71925.1393266667	8301.54937127778	3.11486980874007	3.06784226806812e-15
Q8NI08	NCOA7	5.02710331129253e-17	7887.49422216667	948.76950455	3.05391770365758	3.54322588651189e-15
P40926	MDH2	5.2591690799061e-17	3300657.70833333	1842882.61111111	0.840788573749773	3.67455857017787e-15
P19086	GNAZ	6.06165026578635e-17	263139.992183333	34031.0979478889	2.95086253112193	4.19873792117184e-15
O75037	KIF21B	6.18176228139341e-17	95036.6601666667	9565.06947216667	3.31248596317059	4.24533845564069e-15
Q9Y4D1	DAAM1	6.82711120004518e-17	67115.7701816667	15129.143038	2.14922616944652	4.64879987223415e-15
E7EVJ5	CYFIP2	6.98608917582536e-17	368450.82295	60812.3958361111	2.59901101862012	4.71707785947536e-15
E3W994	CLASP2	7.33799049117427e-17	240528.101566667	54149.5622838889	2.15115723435904	4.91339613304877e-15
Q9Y4G6	TLN2	7.88257273181393e-17	123966.946633333	39349.0617416667	1.65551770092383	5.23441916529958e-15
O75061	DNAJC6	8.0719741091158e-17	143931.000016667	13390.5851104444	3.42597871263851	5.31625507924143e-15
P78356	PIP4K2B	8.18647403494821e-17	129306.313833333	23292.0122066667	2.47282359828317	5.34783080250479e-15
Q96PE3	INPP4A	8.28919266373341e-17	79802.996095	20395.9565977778	1.96808900580355	5.37126314944338e-15
Q86VU5	COMTD1	1.10297376273602e-16	26903.8421216667	2390.95280627778	3.49155138765547	7.08991534686715e-15
O43741	PRKAB2	1.12644019707708e-16	18807.5384116667	5171.98811855556	1.86224125382231	7.18329125675739e-15
P61158	ACTR3	1.24719531806623e-16	837971.989583333	376968.029533333	1.15245601903096	7.89071998477335e-15
Q9BYL1	SAMD10	1.34345081967507e-16	6280.70434583333	325.497974011111	4.26578041367754	8.43330260631971e-15
Q8IZJ1	UNC5B	1.43527479638009e-16	11537.585123	2166.28084988889	2.41238326779209	8.93987053404186e-15
Q92696	RABGGTA	1.78320426048257e-16	117967.2526	41799.3867211111	1.4967982320631	1.10215740253673e-14
P27037	ACVR2A	1.86024528204538e-16	18392.353515	4454.02266433333	2.04560142473235	1.14099777414005e-14
Q9UKF7	PITPNC1	1.96417908224412e-16	86508.5156266667	12754.7039797778	2.7616996314839	1.19561961559329e-14
Q99536	VAT1	2.11637716271182e-16	2199639.375	523241.447061111	2.07171553051587	1.27857823326237e-14
Q16572	SLC18A3	2.14825789578565e-16	145481.502616667	16809.2862547778	3.11341953506898	1.2881531487043e-14
P61266	STX1B	2.2708329628246e-16	525495.828133333	43573.9457192778	3.59210853848078	1.35156613750338e-14
O60318	MCM3AP	2.30905718623823e-16	12508.27881	30748.5362422222	-1.29768136974487	1.36421135966354e-14
Q68D91	MBLAC2	2.38604642830438e-16	166757.315116667	25904.6795244444	2.68640971715578	1.39940752200188e-14
Q13825	AUH	2.50927963392361e-16	60431.4856766667	29666.1220716667	1.02643542877089	1.46101897525914e-14
E7EV41;P32418	SLC8A1	3.01329815048674e-16	85820.677085	3637.95996802778	4.55972719793914	1.74185975821302e-14
P30086	PEBP1	3.12484480356529e-16	5466523.33333333	2152235.625	1.34478687981281	1.79343771404622e-14
P05026	ATP1B1	3.28986378264409e-16	1071758.34383333	173543.871968889	2.62659900774325	1.87475570876208e-14
Q8ND23	CARMIL3	3.45118348375006e-16	16373.28776	2297.71824803889	2.83244249231406	1.95283516140365e-14
Q8WU79	SMAP2	3.63886224274392e-16	43789.358725	11110.0696348889	1.97858261428415	2.04463343499632e-14
K7EPS3;Q9GZN7	ROGDI	3.81634100827617e-16	43234.3893233333	8397.01353605556	2.3640592930333	2.11477931044821e-14
P24752	ACAT1	3.79012965110872e-16	209188.286466667	65717.7122405556	1.67042595385451	2.11477931044821e-14
Q8IW45	NAXD	3.92423334212213e-16	71060.7792966667	11840.3463549444	2.58522038627488	2.1596722536953e-14
O75694	NUP155	4.10155905643005e-16	64154.7024766667	157918.997411111	-1.29956694882327	2.24190659989221e-14
B7Z2A9;B7Z641;Q93050	ATP6V0A1	4.14022089103354e-16	985455.86475	195879.021279444	2.33082100137589	2.24774830131449e-14
Q04828	AKR1C1	4.28664236411569e-16	101466.834631667	16724.5972771111	2.60087861025466	2.31162224132011e-14
A0A0A0MT40;H3BUD4;Q15111	PLCL1	4.3371926086839e-16	52798.2923183333	6815.652184635	2.95335599109649	2.32328950738501e-14
Q9ULR3	PPM1H	4.37610209267956e-16	24877.057615	4049.59792950556	2.61860906541123	2.32860796785962e-14
O60264	SMARCA5	4.46644229188025e-16	42721.5104183333	137186.319016667	-1.68311257188431	2.36104367205644e-14
I3L0N3;P46459	NSF	4.66003711145968e-16	1016923.22933333	237282.870666667	2.09952482780257	2.44598175993768e-14
Q96GY0	ZC2HC1A	4.71844645663149e-16	98601.1705566667	10479.5348853889	3.23389242559736	2.44598175993768e-14
Q9Y4I1	MYO5A	4.68867653441638e-16	838288.364666667	78485.9250288889	3.41692236154367	2.44598175993768e-14
P38606	ATP6V1A	4.78298078462978e-16	632427.697916667	139080.680992222	2.1849681443851	2.46354170541668e-14
P29320	EPHA3	5.05723266998471e-16	92627.347665	10732.3525533333	3.10933743234884	2.58820793014823e-14
Q8N118	CYP4X1	5.16558818739036e-16	22614.7695316667	2201.41177530556	3.36010915984032	2.61040887331331e-14
Q9H706	GAREM1	5.15969020943524e-16	14627.251465	2900.21353483333	2.33393031554657	2.61040887331331e-14
A0A0A0MRS5;A0A0C4DG97;F8W946;Q9BXM9	FSD1L	5.5127745752694e-16	129271.610683333	15356.2821801278	3.07341065380985	2.7684464820181e-14
A0A087X0I6;B4DIB3;Q9P0L2	MARK1	5.7690539940268e-16	26078.9013683333	5967.79022255556	2.12737263888302	2.87915210198791e-14
A0A494C0Z5;Q9H082	RAB33B	5.84438968080643e-16	11134.6687821667	2781.00398766667	2.00086225065969	2.89874512872097e-14
Q8TF42	UBASH3B	5.91639634470415e-16	54532.759765	4629.47852938889	3.5578899691392	2.91645672574834e-14
P31146	CORO1A	6.45282089331588e-16	516805.442716667	64022.9463916667	3.01293775234024	3.16148877303616e-14
P60520	GABARAPL2	7.06509069339596e-16	77536.1126316667	17083.4562722222	2.18218407214755	3.44048507402646e-14
P27986	PIK3R1	7.77069515957069e-16	36111.14388	6385.18625233333	2.4994175860967	3.76129732573196e-14
Q15018	ABRAXAS2	8.07265255829528e-16	66089.1276066667	35037.0147572222	0.915491917330938	3.87429922840181e-14
Q9BVA0	KATNB1	8.10058830580591e-16	69350.1028683333	28946.5642361111	1.26045606333978	3.87429922840181e-14
Q12789	GTF3C1	8.18138915006466e-16	21782.5833333333	69492.9932727778	-1.67371322112514	3.88979064028222e-14
P29992	GNA11	8.37148179683071e-16	302188.531283333	59397.6086172222	2.3469478659821	3.95675624926675e-14
Q5JVZ5;Q96JJ3	ELMO2	8.47788377106846e-16	58529.3704416667	33956.0603294444	0.785449190865025	3.98361380704884e-14
E9PLK3;P55786	NPEPPS	8.89925225201489e-16	618866.895833333	304783.635438889	1.02183897530848	4.15729603749649e-14
G5EA48;Q7Z6B7	SRGAP1	9.06517271748333e-16	62039.3515633333	10714.9685335	2.53342135742059	4.21032732861148e-14
Q2Q1W2	TRIM71	9.48138989512053e-16	63637.039715	173480.805561111	-1.44684573298478	4.35331244613105e-14
Q8N9R8	SCAI	9.47686659653025e-16	31878.8662116667	12116.0908748333	1.3955569483174	4.35331244613105e-14
I3L4A2;Q9UIC8	LCMT1	9.83998993365774e-16	109990.64844	39915.4511716667	1.46232550234375	4.46691068457288e-14
Q9BT88	SYT11	9.82510445406854e-16	62155.4785166667	10837.5785544	2.51970599493982	4.46691068457288e-14
O95782	AP2A1	9.9238283424182e-16	431324.76565	174479.243061111	1.30571086974405	4.47966071524327e-14
Q5T6H7;Q9NQW7	XPNPEP1	1.06251099578197e-15	219601.119783333	81278.0475266667	1.43393000989395	4.76942784978109e-14
A0A024R571;Q9H4M9	EHD1	1.20970985957175e-15	416600.4844	116789.597235556	1.83474038877508	5.40001040092165e-14
P12532	CKMT1A	1.34825409207264e-15	2334341.45833333	627911.612855556	1.89437991118988	5.98520532033353e-14
Q96MZ0	GDAP1L1	1.43009548031601e-15	287442.343783333	49938.5857236667	2.52501684564847	6.31363581557097e-14
O75064	DENND4B	1.46262837564489e-15	26872.6891283333	7463.36975127778	1.84804834021386	6.42197759470312e-14
P28482	MAPK1	1.47081371139122e-15	364222.2969	158431.147591667	1.20095414017651	6.42281965816764e-14
Q9Y2A7	NCKAP1	1.75944673943089e-15	100210.764315	42687.1323805556	1.2311305357655	7.64170516287955e-14
Q9P1Y5	CAMSAP3	1.79055945440737e-15	46772.2487	8260.89607777778	2.5011079733298	7.73502430976517e-14
A1A5C7;C9J4Z0	SLC22A23	1.9115626124746e-15	11371.08659	1076.17256270761	3.40004882801434	8.21358587766495e-14
Q9Y2C4	EXOG	2.06690677179177e-15	50107.5091166667	20178.9994577778	1.31210068637496	8.83382761241857e-14
O43639	NCK2	2.22795178621889e-15	94607.628915	44372.27908	1.09226535462304	9.42189084329934e-14
Q15768	EFNB3	2.22679980943428e-15	55421.1263033333	7857.73258405556	2.8180674645569	9.42189084329934e-14
Q96HE7	ERO1A	2.28865485708163e-15	28640.7988283333	10527.150933	1.44381965475842	9.6279276317544e-14
P13716	ALAD	2.35015230910198e-15	33839.4137366667	9760.85115494445	1.79347791483754	9.83514260605958e-14
A6NN40;C9JXU1;Q2M3G4	SHROOM1	2.362443203574e-15	5498.95515933333	351.958633405556	3.96158650703687	9.83535292265132e-14
P41240	CSK	2.5440867836756e-15	208808.71615	88016.9036483333	1.246313018425	1.05369779932131e-13
Q8TB96	ITFG1	2.62749926655203e-15	82827.589845	10771.7969431111	2.94271854338438	1.08266444137157e-13
P67775	PPP2CA	2.82852614764309e-15	471410.26565	258530.498283333	0.866643113183641	1.15955140797512e-13
F5H157;Q15286	RAB35	2.97705427738633e-15	44344.5638033333	14042.7013075556	1.658834038203	1.21424523445681e-13
Q12840	KIF5A	3.10157986550225e-15	49726.1855466667	12491.2714837778	1.99296993981679	1.25864617269245e-13
Q96GD0	PDXP	3.20050020869331e-15	159324.95835	34606.0866427778	2.20283288347875	1.29226227019351e-13
Q5JUW8;Q92796	DLG3	3.45200295953694e-15	141362.385416667	45228.0580522222	1.64407643434399	1.38684218899397e-13
Q9ULP9	TBC1D24	3.48648997198738e-15	78050.1289066667	16513.9537748333	2.24062808340098	1.39372870273227e-13
E9PI12;Q9H6J7	C11orf49	3.53848814580677e-15	14372.7454433333	2367.52397322222	2.60127548839124	1.40751248770086e-13
O75569	PRKRA	3.58323511426566e-15	275218.3646	84675.0733616667	1.70055046582757	1.41829035187806e-13
Q12809	KCNH2	3.74722511065492e-15	14459.216635	1418.21468439444	3.34882464543325	1.47592910608393e-13
P45985	MAP2K4	3.83875075204982e-15	67743.1197933333	24414.6331377778	1.47226923928001	1.49729914042332e-13
Q8TF61	FBXO41	3.82656348168329e-15	14731.0216483333	1043.6118543935	3.81781860391303	1.49729914042332e-13
Q8TDJ6	DMXL2	4.02509876938721e-15	121884.545566667	20079.0347218333	2.60168154099025	1.56239944985634e-13
P54803	GALC	4.09004429093919e-15	15139.674315	4283.70865205556	1.82106515672533	1.57997624412002e-13
G5E9G7;Q9P2S2	NRXN2	4.28456068273661e-15	128423.421883333	10832.60184485	3.56732346513444	1.64719832946357e-13
A0A087WXX9;P54646	PRKAA2	4.32257487613866e-15	12848.2558583333	4047.80958377778	1.66600282835447	1.6538994823702e-13
Q9P2R3	ANKFY1	4.35922630715299e-15	230381.03125	98439.2634538889	1.22670151134888	1.66001816957224e-13
Q92558	WASF1	4.40425688420769e-15	125383.981766667	23182.6799588889	2.43517156122739	1.66925490870796e-13
Q9HCD6	TANC2	4.46242665552514e-15	29983.1103516667	5518.32971420556	2.44158507454335	1.68336141676735e-13
Q9GZN8	C20orf27	4.66335155758474e-15	218597.4844	111256.892369444	0.974369117648488	1.75093597033614e-13
C9J6B1;P11234	RALB	4.80806362976056e-15	284925.052116667	71178.3773872222	2.00105125798774	1.79687401233145e-13
E9PD68;Q14194	CRMP1	4.91054203942019e-15	6710331.58333333	952862.407122222	2.81604273343225	1.82667617068247e-13
H3BNB3;H3BNH7;H3BNW6;H3BP89;H3BS22;H3BT30;H3BTD1;H3BU33;Q8TAC9	SCAMP5	4.97539128120298e-15	132022.838541667	12126.1499160556	3.44447508417579	1.84227045827032e-13
Q4V328	GRIPAP1	5.3075340905122e-15	89328.9205733333	35825.4656033333	1.31810160486827	1.95624020262686e-13
A0A0D9SF30	NCAM1	5.8795167942429e-15	1137376.98958333	94205.5161857833	3.59373985883178	2.1571651799882e-13
A0A1W2PR09;A0A1W2PRL5;A0A1W2PRM0;F5GYH1;Q8NC96	NECAP1	6.35003680810295e-15	351664.369816667	63716.1338972222	2.46444589174461	2.31920662514124e-13
E9PLI5;E9PQD8;H0YE25;H0YF25;Q8NB37	GATD1	6.51454724495739e-15	70928.4414083334	21443.6858727778	1.72574406279114	2.36852430376618e-13
A0A0A0MRI2;Q9UNH7	SNX6	6.62701027108579e-15	85465.8268233333	65262.8300788889	0.389064023281069	2.39855979856641e-13
A0A0A0MRV4;A0A0A0MT35;A0A0G2JRR6;A0A0G2JSF1;A0A2P0CTB1;A0A2P0CTH9;A0A2P0CU24;J3KPF5;J3KPF6;J3KRV9;J3QKK8;Q8TBF2	PRXL2B	6.87208125359834e-15	8214.95678633333	517.751598772222	3.98513720329726	2.47610640684586e-13
A0A087WWS1;Q96FV9	THOC1	7.07171543582143e-15	11508.5807283333	43203.0055344445	-1.90845514679948	2.53087119701338e-13
Q12769	NUP160	7.08916443331757e-15	31443.7718116667	74421.5648888889	-1.24296582689262	2.53087119701338e-13
Q9H4L4	SENP3	7.11856739919135e-15	17139.4449883333	36269.9141716667	-1.08149271475992	2.53087119701338e-13
Q00535	CDK5	7.21583941712835e-15	135558.5586	36300.7826072222	1.90080390283903	2.5541528509527e-13
A0A087WVQ6;Q00610	CLTC	7.27529690879879e-15	1510763.97916667	727358.743055556	1.05453730668113	2.56390397641221e-13
