Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
A0A0A0MTE8;A0A0A0MTL4;Q8IVL1	NAV2	7.32584250316755e-05	1978.2059325	7395.70633927778	-1.90269038030099	0.00794954953927805
A0A0D9SGE8;Q5JRC6	PHF6	7.15495943837837e-05	108165.169266667	81974.5010844444	0.39997128509307	0.00794954953927805
A0A1W2PRB8		6.24496572384753e-05	51238.771485	36061.9753694445	0.506717454656138	0.00794954953927805
A0A2U3TZR0;Q9UBP0	SPAST	6.70247973074134e-05	9817.82129066667	15427.1507713333	-0.65209033852596	0.00794954953927805
A0A3B3ITE8;Q9UKZ9	PCOLCE2	2.53507707492445e-05	10198.3190085	4649.82765647778	1.13277198730721	0.00794954953927805
A0A494C1E9;P19838	NFKB1	3.83138294457223e-05	34738.98828	19406.2435974444	0.83996051113119	0.00794954953927805
A3KN61;F8VS45;F8VWT8;H0YIV6;Q3SYD7;Q92994	BRF1	6.39748608527793e-05	22815.4306666667	13997.9781403389	0.704688365465488	0.00794954953927805
B4DKY1	CARS1	2.19734603102888e-05	96690.93879	162432.304252222	-0.74839486182826	0.00794954953927805
B4E2Q0;H0Y9V7;P98194	ATP2C1	5.16313394149718e-05	33109.2200533333	50322.6321627778	-0.604003028172623	0.00794954953927805
E9PG40;P05067	APP	2.59013570772217e-05	24664.99284	48184.0173622222	-0.966119756399572	0.00794954953927805
F8W7U8;P49959	MRE11	4.55291864241526e-05	127715.454433333	97137.0395	0.394824837052	0.00794954953927805
G3V158;Q9Y315	DERA	6.96722288971639e-05	104657.404943333	67995.7291661111	0.622137136377129	0.00794954953927805
G3V180;G3V1D3;Q9NY33	DPP3	4.84724440758038e-05	149831.140633333	187196.353311111	-0.321222535439208	0.00794954953927805
G3V2L4;H0YJC1;Q96NE9	FRMD6	3.22037184956816e-05	19160.711265	9594.71499366667	0.997688903075401	0.00794954953927805
G5E968;P10645	CHGA	3.88736247851066e-05	789.0454509	5527.34951468889	-2.8086685186141	0.00794954953927805
O15037	KHNYN	3.33480650549605e-05	19058.395185	12476.9901535	0.611041065911626	0.00794954953927805
O15294	OGT	3.88942318923703e-05	50602.671875	73407.3906266667	-0.536731410706048	0.00794954953927805
O15344	MID1	5.82035113868583e-05	7278.65747066667	17791.1928974444	-1.28950005576414	0.00794954953927805
O15460	P4HA2	2.15270470313951e-05	21733.9375	10544.6247152778	1.04330500688511	0.00794954953927805
O43157	PLXNB1	5.62401583691742e-05	10349.1207685	24050.8306217222	-1.21663849819243	0.00794954953927805
O60934	NBN	5.83255821736793e-05	17024.00114	13712.0048277778	0.312025419872121	0.00794954953927805
O75953	DNAJB5	5.59901480374711e-05	9578.26106733333	14717.8841691111	-0.619832641928654	0.00794954953927805
O94760	DDAH1	4.00878047087011e-05	15602.987305	30567.2720261111	-0.97021273141008	0.00794954953927805
O94776	MTA2	3.91768148537441e-05	296621.69275	217390.014783333	0.448331797805961	0.00794954953927805
O94964	SOGA1	5.86441411035282e-05	30204.7958983333	18639.8584258889	0.696309339201686	0.00794954953927805
P11926	ODC1	6.77114208957602e-05	14588.0001633333	6497.67788372222	1.16656397531822	0.00794954953927805
P30825	SLC7A1	4.73579994082121e-05	28444.9544283333	59035.4505222222	-1.05343321444416	0.00794954953927805
P49137	MAPKAPK2	7.39492980397958e-05	13543.9375	7536.69588888889	0.845451725658102	0.00794954953927805
P49441	INPP1	5.81916527058738e-05	11231.6066081667	5007.285427985	1.16517562004125	0.00794954953927805
P50440	GATM	5.12675201478306e-05	291020.08075	136710.680292778	1.08998219598564	0.00794954953927805
P53794	SLC5A3	5.49918763874428e-05	2814.38191733333	12499.2977168889	-2.15107243203796	0.00794954953927805
P54652	HSPA2	2.48924944104444e-05	465370.130233333	242899.410601111	0.938013685659678	0.00794954953927805
P58005	SESN3	2.91938945030282e-05	12570.575685	5550.82292735	1.17901726155122	0.00794954953927805
P78310	CXADR	6.09430576427227e-05	34116.7226566667	113751.553385556	-1.73734796032877	0.00794954953927805
P78417	GSTO1	6.16277422710114e-05	130421.28125	94329.56619	0.467382065689387	0.00794954953927805
P78540	ARG2	7.27541392993808e-05	20032.4817683333	32447.7822261111	-0.695823172490289	0.00794954953927805
Q00534	CDK6	2.9438428828913e-05	52086.7701816667	30453.9314783333	0.774241122168983	0.00794954953927805
Q01082	SPTBN1	4.83038906093533e-05	145620.279966667	279049.961394444	-0.938317328789086	0.00794954953927805
Q04724	TLE1	5.01532614335077e-05	5689.92000316667	9819.01228827778	-0.787316460603457	0.00794954953927805
Q07954	LRP1	7.25250992193144e-05	52097.0638016667	89430.7118011111	-0.779584426472218	0.00794954953927805
Q08043	ACTN3	3.64329422299635e-05	50690.1927083333	19497.2677948722	1.37836068642246	0.00794954953927805
Q13585	GPR50	2.86465549194709e-05	5002.91829433333	2021.41393878333	1.30669157906812	0.00794954953927805
Q14814	MEF2D	2.69161790914086e-05	13467.41439	5960.87015178333	1.1756360350417	0.00794954953927805
Q3LXA3	TKFC	6.65622002483417e-05	125762.302083333	93833.9861116667	0.42250169857374	0.00794954953927805
Q53EL6	PDCD4	1.99333753476013e-05	968045.260416667	418828.820744444	1.20871033545592	0.00794954953927805
Q58EX2	SDK2	3.5607998468052e-05	10432.8465181667	4751.11394621111	1.13449150467707	0.00794954953927805
Q5HY92	FIGN	4.61743352771938e-05	7281.951416	3936.36107038889	0.88709609641965	0.00794954953927805
Q5T0N5;S4R347	FNBP1L	5.05430249726864e-05	19839.9833983333	42811.0906033333	-1.10960746854182	0.00794954953927805
Q5T2T1	MPP7	6.0249107396896e-05	34103.4518233333	20060.3694122778	0.765497681471153	0.00794954953927805
Q6PL18	ATAD2	5.03213680384514e-05	4518223.25	2492850.09375	0.857958849068146	0.00794954953927805
Q6XZF7	DNMBP	3.00619663767711e-05	27893.3310533333	17469.3110886111	0.675014934814802	0.00794954953927805
Q8IV08	PLD3	6.35646770552552e-05	650045.041666667	335692.63369	0.953394508947251	0.00794954953927805
Q8IZ40	RCOR2	3.26908297344613e-05	79033.3880216667	57229.7582472222	0.465671534078744	0.00794954953927805
Q8N1G2	CMTR1	7.16361782081365e-05	88117.7929716667	52969.0040155556	0.734257743255379	0.00794954953927805
Q8N5D0	WDTC1	3.44821447386767e-05	14318.1080716667	8097.33036261111	0.822144471661925	0.00794954953927805
Q8TD19	NEK9	3.48943269768567e-05	60864.8287766667	42193.9244794445	0.52853932491835	0.00794954953927805
Q92561	PHYHIP	2.06553226600125e-05	26585.6894566667	10288.4869667778	1.36947882952387	0.00794954953927805
Q92667	AKAP1	4.27855165750637e-05	14880.5911466667	40551.8578566667	-1.44637174807058	0.00794954953927805
Q92688	ANP32B	5.08212721832003e-05	52813.2949216667	31110.0450844444	0.763474292433465	0.00794954953927805
Q969P0	IGSF8	7.39039072964555e-05	4959.90429683333	11487.3383245	-1.21178595271601	0.00794954953927805
Q96CP6	GRAMD1A	5.29905906587485e-05	9543.39925083333	16648.6353625	-0.802915447179713	0.00794954953927805
Q96CX2	KCTD12	2.56933981751143e-05	486218.067733333	218660.646500556	1.15290331228598	0.00794954953927805
Q96D09	GPRASP2	5.43449578323781e-05	6150.66463233333	10853.4855413333	-0.819477130046208	0.00794954953927805
Q96GM5	SMARCD1	5.96516357759636e-05	97640.415365	71747.8938805556	0.444521841797373	0.00794954953927805
Q99986	VRK1	4.96912389220147e-05	380817.557316667	254586.717033333	0.580937178655489	0.00794954953927805
Q9BVG3	TRIM62	5.4038167866036e-05	17649.4148766667	10766.3307293333	0.712959711761863	0.00794954953927805
Q9H4L5	OSBPL3	4.17649412305975e-05	14712.9376633333	9659.929742	0.606851389552587	0.00794954953927805
Q9H792	PEAK1	4.60205835231589e-05	2166.69681816667	5539.2776015	-1.35446097191913	0.00794954953927805
Q9HAU0	PLEKHA5	4.03435799522832e-05	6952.29142266667	16032.2966314444	-1.20551062809851	0.00794954953927805
Q9HCJ6	VAT1L	3.76978992486349e-05	5122.53308116667	12978.0691870556	-1.34125762079937	0.00794954953927805
Q9P291	ARMCX1	2.95241972922018e-05	4813.0813395	12228.3973387222	-1.34532060031359	0.00794954953927805
Q9UBG0	MRC2	2.04953812441548e-05	39345.6718766667	16812.3186176667	1.22660043211759	0.00794954953927805
Q9UDY4	DNAJB4	5.05353339302281e-05	18579.9733083333	11431.6065538333	0.700594063801277	0.00794954953927805
Q9UGT4	SUSD2	3.98328424725522e-05	183982.705733333	82885.4187469611	1.1503625250039	0.00794954953927805
Q9UK28	TMEM59L	5.10072125701542e-05	169.99472045	2970.42263798333	-4.12759197418477	0.00794954953927805
Q9UPU7	TBC1D2B	5.02649503800162e-05	22445.5859383333	11865.1773278333	0.919576510394717	0.00794954953927805
Q9Y2X0	MED16	5.65327711261835e-05	55750.81185	44606.8144544445	0.321696348421491	0.00794954953927805
Q9Y4D7	PLXND1	2.3529831396573e-05	21075.36263	9463.46229386111	1.15496500560613	0.00794954953927805
C9JBI3;P78330	PSPH	7.60163277756653e-05	31509.9085283333	48334.4721144445	-0.61727676688718	0.00796746135498692
Q9NPB8	GPCPD1	7.55725514271012e-05	10646.9360331667	5988.94405722222	0.829823878328558	0.00796746135498692
Q9P1Y5	CAMSAP3	7.72465993357694e-05	2785.296224	8260.89607777778	-1.56864214302009	0.00799645352383242
A0A0A0MSS3;Q8ND83	SLAIN1	8.88784039609834e-05	21770.44629	13423.6479498333	0.697486727566955	0.00803620575128602
A0A1B0GV02;A0A1B0GVV8;A0A1B0GW50;A0A1B0GWI0;A0JP08;E7EUW9;O60315	ZEB2	8.96755840749149e-05	51837.625	24388.3297661667	1.08774950848671	0.00803620575128602
F5GZS6;J3KPF3;P08195	SLC3A2	8.64762148359473e-05	205733.8099	379288.405405556	-0.882520170677203	0.00803620575128602
F8W9P4;O00329;Q5SR50	PIK3CD	8.92806382873178e-05	1889.45717366667	4331.03927277778	-1.19707450306118	0.00803620575128602
H3BLU7;O43488	AKR7A2	9.00898438426816e-05	161783.062516667	113840.885638333	0.507029112747744	0.00803620575128602
I3L1I3;Q8WV22	NSMCE1	8.1106458835538e-05	22969.514	11118.3612474444	1.04664641708977	0.00803620575128602
P00966;Q5T6L6	ASS1	8.4345670836702e-05	230540.473966667	103383.483292778	1.15700038262282	0.00803620575128602
P07355	ANXA2	8.65363260242308e-05	410670.2292	559562.934038889	-0.446322612954082	0.00803620575128602
P41229	KDM5C	8.80306673506614e-05	18418.49707	12816.1513400556	0.523079690631951	0.00803620575128602
Q12899	TRIM26	8.3359997787207e-05	42547.0013016667	26673.6858727778	0.673586173191449	0.00803620575128602
Q8IY18	SMC5	8.59177836319062e-05	32233.590495	22166.3803711111	0.54012660906554	0.00803620575128602
Q9H3M7	TXNIP	8.47517676573024e-05	13255.2299806667	4569.49984239444	1.53613784533596	0.00803620575128602
Q9UBB6	NCDN	8.16911848164406e-05	13645.7833666667	24771.463705	-0.860282138483428	0.00803620575128602
Q16878	CDO1	9.40570970919684e-05	711.911239566667	8212.87020635556	-3.52829286673302	0.008301776411749
O75874	IDH1	9.82236375483954e-05	824595.59375	1107048.48958333	-0.424961060578924	0.00849077526642572
Q14320	FAM50A	9.78595144909104e-05	49640.503905	35771.88802	0.472651165643161	0.00849077526642572
Q8NBN3	TMEM87A	9.97087797921379e-05	19733.222005	27144.200195	-0.460070587790903	0.00853120529139874
E9PC47;P53667	LIMK1	0.000102785813306476	5776.15169266667	9171.31174105556	-0.66717675827252	0.00856893960239791
O94915	FRYL	0.000103215611191674	11547.364585	7792.93145133333	0.56714047993933	0.00856893960239791
Q96AQ6	PBXIP1	0.000103028576447637	62290.0859366667	41606.8122833333	0.582148128559075	0.00856893960239791
P10586	PTPRF	0.000106379351982853	50463.1438816667	83362.3092444445	-0.72418245910901	0.00866010549879831
P12931	SRC	0.000106077477108188	7894.331543	11871.4665265556	-0.58873067329259	0.00866010549879831
O14490;Q6IS01	DLGAP1	0.000111559198155135	101.983907066667	1275.06692845	-3.64529057922574	0.0089302716544118
Q68DQ2	CRYBG3	0.000111828088695675	18686.9860016667	9811.95009680556	0.92927506901214	0.0089302716544118
P47972	NPTX2	0.000113371847277912	19522.5836583333	9817.48734832222	0.99157131183087	0.00896814093797448
A6NHR9	SMCHD1	0.000119803176906262	50819.020835	34460.9460727778	0.560364405130235	0.00896919319963399
B7ZLU9;Q14833	GRM4	0.000114993181159301	19362.4228533333	10072.490907	0.942695763640274	0.00896919319963399
C9JZR2	CTNND1	0.000119302579839953	318768.505233333	434709.279533333	-0.447545115112156	0.00896919319963399
P14923	JUP	0.000118948473995867	12701.9916995	32251.7680665	-1.34436825152239	0.00896919319963399
Q16566	CAMK4	0.000118463617566019	22263.7486966667	14095.5973307222	0.659349565791384	0.00896919319963399
Q92597	NDRG1	0.000116113913853433	25666.6510416667	13591.1301067833	0.917123499334999	0.00896919319963399
A0A075B749;A0A087WX83;E9PQG4;Q5VU43	PDE4DIP	0.000122356407205457	2534.26027416667	6914.75122733333	-1.44832127336394	0.00899126894537698
A6NED2	RCCD1	0.000126250752673819	7644.36124666667	5000.13769538889	0.61213962977108	0.00899126894537698
E7EUK8;O94921	CDK14	0.000122284079647181	1854.3305055	5237.10637105556	-1.49814695224443	0.00899126894537698
F8VU39;J3KPG5;Q9UIF9	BAZ2A	0.000125465224235257	73692.5859383333	56368.7634555556	0.386597966487698	0.00899126894537698
J3KMZ9;P01130	LDLR	0.000126531870668394	9146.89192833333	15218.5666233333	-0.734573768071101	0.00899126894537698
Q9NVH0	EXD2	0.000126152901250739	5379.86564133333	9367.9885535	-0.800323164621794	0.00899126894537698
Q5IJ48	CRB2	0.000129422031722612	6827.39680983333	3158.09928038889	1.11182232698493	0.00904336446661753
Q96A83	COL26A1	0.000128732467505964	4137.815267	9363.52267833333	-1.178336222903	0.00904336446661753
P16298	PPP3CB	0.000133974105988356	38290.559895	49507.3489583333	-0.370683082200425	0.00915794802786195
Q16877;Q66S35	PFKFB4	0.000133678492579349	19936.4882816667	10132.1133356667	0.976333806920018	0.00915794802786195
Q70UQ0	IKBIP	0.000138318601806787	23063.7949216667	15803.0095766667	0.545339288216364	0.00915794802786195
Q8NE73;Q9Y227	ENTPD4	0.000138424698627952	4220.36767583333	2735.79078847778	0.624883537724414	0.00915794802786195
Q96DT7	ZBTB10	0.000136560635923251	17504.4358733333	12878.7841254444	0.442612154822139	0.00915794802786195
Q9UKU9	ANGPTL2	0.000138535273308424	18374.6679666667	10802.5075472222	0.766218395884562	0.00915794802786195
Q9Y4B4	RAD54L2	0.000138707143653962	26259.9209	19025.18609	0.464876176602642	0.00915794802786195
B7ZAP0	RABGAP1L	0.000142260835459747	3966.3120525	9789.54474594444	-1.30359094650045	0.00923588396603822
O00159	MYO1C	0.000143183981132488	41095.2135433333	54090.4557311111	-0.396430354815653	0.00923588396603822
O95757	HSPA4L	0.000143191999473461	29949.7125666667	17492.2889281111	0.775740600168821	0.00923588396603822
A0A5F9ZI21;Q92974;V9GYM8	ARHGEF2	0.000144944815953785	150823.09115	118516.140196667	0.347761603630017	0.00925510860861195
Q12923	PTPN13	0.000145697595269741	14612.3453766667	38266.0465494444	-1.38891479941987	0.00925510860861195
G8JLG1;Q14683	SMC1A	0.000148899143321969	82777.07422	62544.2641072222	0.404330608532655	0.00926037220976579
P42166	TMPO	0.000153887014722306	2393245.45833333	1554766.45833333	0.622269554393289	0.00926037220976579
Q00653	NFKB2	0.000149169304185577	21835.684245	13865.4325898889	0.655091066277509	0.00926037220976579
Q13315	ATM	0.000154133421171572	51138.4420583333	30237.6257588889	0.75801563374833	0.00926037220976579
Q4KMQ2	ANO6	0.000151416444614629	14920.6689483333	11375.2411037222	0.391288272031779	0.00926037220976579
Q7Z4S6	KIF21A	0.000148006517607689	9194.54313083333	20763.5163302778	-1.17527047211091	0.00926037220976579
Q8NFA0	USP32	0.000155720033581035	5071.74719233333	9758.39207683333	-0.9443084492341	0.00926037220976579
Q96N66	MBOAT7	0.000151510992185277	31144.8730466667	41871.9342444444	-0.427023326731614	0.00926037220976579
Q9Y6N7	ROBO1	0.000154730238900536	39270.4980483333	27640.087295	0.506631528143687	0.00926037220976579
Q96K76	USP47	0.000158740318842058	34976.8489583333	25602.45356	0.450061900229894	0.00937350403866659
A0A087WT12;A0A087X2I2;K7ERP4;P36969	GPX4	0.000161029346789958	49912.9993516667	66259.7089855556	-0.408738039962478	0.0094421753345021
Q96ER9	CCDC51	0.000164291490541107	8341.253011	12828.5728364444	-0.621137111735938	0.00956655658463319
F2Z3J9;Q14914	PTGR1	0.000169272235868914	64688.1347666667	47024.8994161111	0.460045577374162	0.00972772531401998
P12955	PEPD	0.000169379594018714	38189.80892	25537.2026916667	0.580530705844454	0.00972772531401998
J3KNS1;Q9UPW5	AGTPBP1	0.000173511300331107	13089.1442066667	16783.8886188889	-0.358792189436051	0.00989722621276415
A0A590UJ57;A0A590UJF9;A0A590UK53;A0A590UKB1;Q14114	LRP8	0.000176140366190933	1418.3039552	3254.07389328889	-1.19852354617928	0.00997930385480386
I3L288;I3NI21;I3NI23;Q96B96	TMEM159	0.000181719021869256	340.768360389167	2159.05909868528	-2.66420748895334	0.0102262684454611
Q12972	PPP1R8	0.000189318632024795	43734.1914066667	34341.1726344445	0.34878030699861	0.010582911530186
Q5JSH3	WDR44	0.000193004456884893	16585.6546233333	30227.9116755556	-0.865993083548521	0.0107174991455618
A6NE02	BTBD17	0.000196093658700314	67314.4166666667	32757.1986827667	1.03905949076562	0.0107467014915172
H0Y8X6;P46934	NEDD4	0.000195337034796577	14479.6932	9908.06825222222	0.54720972193268	0.0107467014915172
H0YLD1;Q2VWP7	PRTG	0.000198735242766782	32185.26595	15148.1626182222	1.08716234021839	0.0108207468220745
Q14195	DPYSL3	0.000205105787895907	415002.588566667	1077663.59549444	-1.37671599364941	0.0110955614935947
Q92466	DDB2	0.000208692357226309	19537.347005	11806.2635223333	0.726559934406881	0.0111457669767045
Q9C0H2	TTYH3	0.000207656221047391	5670.46647133333	19992.1605898889	-1.81796723044179	0.0111457669767045
O95807	TMEM50A	0.000215066390028982	51.1891784666667	1603.78928282222	-4.97040121344421	0.0112708230024563
P08133	ANXA6	0.000212492087818113	276057.8672	190131.240033333	0.537967530889369	0.0112708230024563
Q12797	ASPH	0.000214824193083313	47331.3574216667	34402.1235888889	0.460256739314357	0.0112708230024563
O00418	EEF2K	0.000225559422934463	26401.256835	12868.3107022778	1.03667182796272	0.0113252440796735
O95425	SVIL	0.000224902593870628	68831.8964866667	37419.5063490556	0.879248179981008	0.0113252440796735
O96006	ZBED1	0.000220236396681617	9038.97843383333	4999.58456055556	0.85406297796933	0.0113252440796735
O96019	ACTL6A	0.000218643539018575	185615.0547	155098.221361111	0.259122284347693	0.0113252440796735
Q8IYB1	MB21D2	0.000221106739895778	7499.61539716667	12263.3464363333	-0.709581838242378	0.0113252440796735
Q9UQR0	SCML2	0.000224008204034495	61668.7825533333	41891.7581388889	0.557839493735659	0.0113252440796735
Q9Y613	FHOD1	0.00022322713610139	9490.03434266667	54560.6126892222	-2.52340107382418	0.0113252440796735
P23381	WARS	0.000227212544024159	172852.315116667	211768.017372222	-0.29295160626874	0.0113403403669201
Q9BWD1	ACAT2	0.000234785674880999	234249.307283333	333793.190988889	-0.510914066150764	0.0116489815614034
Q9HCM4	EPB41L5	0.000238953625648555	93390.510415	61801.7486983333	0.595604958521468	0.0117860361827243
A0A0A0MS51;A0A0A0MT01;P06396	GSN	0.000249513492877077	96043.5624966667	72960.7443566667	0.396548696122472	0.0121637827777575
F6TB26;Q5SZR4;Q9Y2W6	TDRKH	0.00024865688738097	15784.1796866667	21992.2623705556	-0.478582337365965	0.0121637827777575
Q9BSD7	NTPCR	0.000258173686863674	158221.02605	135661.218322222	0.221922344037207	0.0125132159789128
O00308	WWP2	0.000260974518335398	9885.492515	15572.5668411111	-0.655714654407978	0.0125762720473696
Q13641	TPBG	0.000265355334121151	1773.107666	4293.039232	-1.27605523057477	0.0127143112948906
F5GYX3;O75326	SEMA7A	0.000270354882977055	650.9607875	2368.06632916667	-1.86367604552304	0.0127541451130439
O15084	ANKRD28	0.00027074989029479	3376.62618	5352.42587616667	-0.664879956507493	0.0127541451130439
Q8N573	OXR1	0.000268875978714547	7011.0668945	12414.8464088889	-0.824476710619677	0.0127541451130439
G3XAI2;P07942	LAMB1	0.000272516285281061	449243.593783333	256003.584651111	0.811328284119566	0.0127656371624676
P52564	MAP2K6	0.000278776704245338	72842.14453	104052.489155556	-0.514480040676468	0.0129863481394286
O95084	PRSS23	0.000282759449042502	9036.62980083333	4552.61785788	0.988771596943806	0.0130991048631015
Q13813	SPTAN1	0.000285788882187416	216072.841166667	371169.37415	-0.780563815916293	0.0131667020722059
Q7KZI7	MARK2	0.000302302826533065	27751.6240233333	34423.1763233333	-0.310849934656696	0.0137244476425889
Q8IXI1	RHOT2	0.000300870801397528	42060.5722683333	51968.406685	-0.305194109153915	0.0137244476425889
Q9NXF7	DCAF16	0.000302805344529391	6469.1559245	3674.34057277778	0.815699543663995	0.0137244476425889
A0A087WZJ6;A0A2R8Y6Y1;A0A2R8Y761;A0A2R8Y7R8;A0A2R8YCJ4;A0A2R8YCX2;A0A2R8YGP2;Q5TBB1	RNASEH2B	0.000304678508906651	24969.649415	13611.4761422222	0.875246044908776	0.0137351037482918
F6RFD5;P60981	DSTN	0.000309177518671849	86629.3906333333	135375.078138889	-0.644044353282721	0.0137896462450184
Q6UW63	POGLUT2	0.000308977405639059	41498.82552	26813.2211361667	0.630072158085924	0.0137896462450184
X6R4J9	DAB1	0.000322504953047594	18149.9497083333	33024.5195861111	-0.863615708714844	0.0143079578375877
A0A024R571;Q9H4M9	EHD1	0.000324537913605969	80749.3567733333	116789.597235556	-0.532401455228444	0.0143223705557161
Q13232	NME3	0.000339109103506161	32886.727865	67647.01932	-1.04054222256158	0.0148510563846102
Q8NHH9	ATL2	0.000340059967304132	71462.8274766667	94382.0635883333	-0.401335004513545	0.0148510563846102
Q06481	APLP2	0.000342286135658142	2327.656596	6459.20551872222	-1.47270183199521	0.0148708251165468
O94826	TOMM70	0.000344518172583547	114829.601583333	162687.4731	-0.502617437902882	0.014890643696459
I3L100;I3L2W2;Q96JN8	NEURL4	0.00035019116038434	4804.18221016667	6057.90665694445	-0.334766609924869	0.0150582198965266
Q14318	FKBP8	0.000361852263982402	127821.34115	159846.620677778	-0.322568539973878	0.0154802613953696
Q2KHM9	KIAA0753	0.00036778628171205	9070.1715495	18678.9902892778	-1.04229196240218	0.0156542536657642
A0A087WWM6;E7EQL6;O43272	PRODH	0.000372196916251898	14804.8513983333	9481.50570977778	0.64272976940038	0.015699100282173
O00391	QSOX1	0.000374456774768587	6184.23628733333	21443.5350897778	-1.79394269124666	0.015699100282173
Q9BQ39	DDX50	0.00037431787102688	123479.325533333	88396.5718366667	0.482190861456853	0.015699100282173
A0A087WTW0;A0A087WVR3;Q96T88	UHRF1	0.000379530710992803	373787.52605	228247.735034444	0.711611559858727	0.0157780836852918
Q9UPX8	SHANK2	0.000380104103092301	5323.23518883333	17619.9760739444	-1.72691862798529	0.0157780836852918
A0A2R8Y5M6;P51572	BCAP31	0.000387141060360791	6676.25472	9925.05116122222	-0.572180891567713	0.015912636231006
Q9Y4G6	TLN2	0.000385883905585946	48963.2747416667	39349.0617416667	0.315334151620521	0.015912636231006
P49336	CDK8	0.000391531435252489	22457.0319016667	15785.9524742222	0.508434563305754	0.0160145906565469
Q15390	MTFR1	0.000394043742827862	20906.0400366667	14388.6284717222	0.538890473197225	0.0160391106000564
E9PNL8;Q13574	DGKZ	0.000403274797636761	8615.08496116667	6256.38905172222	0.461304218187133	0.0163355515854311
A0A1X7SBR8;Q8WXS5	CACNG8	0.000413240639196873	1162.73844383333	3352.71248366667	-1.52823240950718	0.0165586579035792
A0A2R8Y521;A0A2R8Y5J0;A0A2R8YFK9;A0A2U3TZM0	CHD4	0.00041127098375202	246205.3047	206545.930561111	0.253392225386341	0.0165586579035792
P34896	SHMT1	0.000414706995796259	12359.5208333333	7665.745687	0.688936582205685	0.0165586579035792
F5H7I0;Q8NC69	KCTD6	0.000427891843163112	8259.34855133333	5054.7454664	0.708104162598293	0.0169239297402014
P37268	FDFT1	0.000426856872824999	373556.83335	561138.989594445	-0.58703297707997	0.0169239297402014
Q5T5M9	CCNJ	0.000431623513821322	2926.11914083333	1882.27747522778	0.635742934886992	0.0169913763539521
C9JEZ4;Q9UKI2	CDC42EP3	0.00043469901123547	624.104258216667	2908.96370773889	-2.22114220011425	0.0170324822860253
Q8TD30	GPT2	0.000437843608348082	31112.37207	52579.7759333333	-0.757047038886058	0.0170759007255752
A0A0B4J1W0;O75448	MED24	0.00044382653482208	20932.30827	15701.8964846111	0.414700714179321	0.017229099511496
O95394	PGM3	0.000450286052775728	64789.307945	53170.800565	0.285094426106799	0.0173993020853662
O00629	KPNA4	0.000453635253077235	87458.221355	123844.055118333	-0.501870352226617	0.017448310078223
O00154	ACOT7	0.000463391321573594	313836.51565	371737.824683333	-0.244276149040775	0.017742174572578
Q13188	STK3	0.000470216981380727	87019.2226583333	66436.0755216667	0.389345560321524	0.0179216790403518
E9PQA6;Q96EY5	MVB12A	0.000476482290368302	41410.540365	27047.9117032222	0.614427479270408	0.0180782986639738
A0A0A6YYH1;Q7Z6K5	C15orf38-AP3S2;ARPIN	0.000482907554009366	12141.1290685	7861.8181015	0.626784207189986	0.0182395488304889
Q16822	PCK2	0.000485575676167082	148907.986983333	112412.413629444	0.405606943765706	0.0182580809177623
O43924	PDE6D	0.000488392068609406	29054.7786483333	21447.15739	0.437921752441214	0.0182819977468298
Q2Q1W2	TRIM71	0.000497225877747758	151012.0547	173480.805561111	-0.20012064481626	0.0184479601102431
Q5SZK8	FREM2	0.000495170774709875	4088.409383	13167.1636155556	-1.68744259718736	0.0184479601102431
B1AMU4;B1AMU7;Q9Y3B2;R4GMQ7;R4GNH9	EXOSC1	0.000537500682401969	71635.695315	60512.77409	0.243415081754722	0.0197672948330724
Q7L0J3	SV2A	0.000537402386696868	4708.200236	22592.3032914444	-2.26264763431475	0.0197672948330724
Q9BUZ4	TRAF4	0.000547395004845142	20520.60905	17111.6730144444	0.262008422999051	0.0200432625136529
P27361	MAPK3	0.000562345993339576	21906.4573583333	30379.6125216667	-0.471794761969601	0.0205011789310972
A0A0J9YXJ0;E9PC62	CELF2	0.000567130912879402	48707.108725	33500.4879022222	0.539907175283894	0.0205861156038692
G3XAP0;Q86U06	RBM23	0.00057586392820381	18449.8154283333	12238.5724823889	0.592053216830264	0.0206351240939699
P16435	POR	0.000575082811022252	131188.852866667	197181.161033333	-0.58788389857135	0.0206351240939699
P60520	GABARAPL2	0.000575163455796592	11994.65202	17083.4562722222	-0.510293029631374	0.0206351240939699
P09874	PARP1	0.000594453641962279	1673045.10416667	1281736.86458333	0.384375101534623	0.0212106118632073
P50749	RASSF2	0.000606920829830388	43682.1171883333	32230.3273655556	0.43857917924956	0.0214727053085561
Q9NZ45	CISD1	0.000605547948666377	28329.3398433333	41608.0605466667	-0.554600732360342	0.0214727053085561
Q13425	SNTB2	0.000615561539990042	16514.421875	12577.6238880556	0.392752366868054	0.0216869055160357
A0A1B0GTG2;A0A1B0GUA1;A0A1B0GW77;A0A1B0GW82;P49419	ALDH7A1	0.000621506808347375	384206.031283333	312992.564261111	0.295747173744245	0.0217421906254067
Q92828	CORO2A	0.0006223167263086	8812.539388	13899.4205737778	-0.657498828356163	0.0217421906254067
A0A3B3IT28;A0A3B3ITE5;A0A3B3ITF7;A0A3B3ITW6;A0A3B3IU40;A0A3B3IUA1;A0A3F2YNW9;Q12756	KIF1A	0.000631223587349863	26014.6806633333	42970.5504566667	-0.724055833952579	0.0219618663067577
