Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
A0A3B3ISA7;O75689	ADAP1	2.19943706483096e-19	27373.3922533333	1485.41384541667	4.20286648186515	3.23957084767192e-17
Q9BXJ3	C1QTNF4	2.37756260588705e-19	13314.3527033333	649.962691422222	4.35426362062207	3.43939904826625e-17
P00568;Q5T9B7	AK1	2.49417561142134e-19	465694.630216667	77722.2871166667	2.58296542438525	3.544792390899e-17
Q96GM1	PLPPR2	2.62899283170534e-19	27804.0895183333	1193.99529355556	4.54022025363066	3.67197774649051e-17
A0A087X1U1;E7EUN2;F5GXM9;Q9UPQ3	AGAP1	2.93716666830409e-19	93471.4505216667	20371.6840276667	2.19788971962751	3.96566452998857e-17
P41240	CSK	2.92162984992195e-19	191544.455766667	88016.9036483333	1.12181035160891	3.96566452998857e-17
Q9BZ72	PITPNM2	3.13575335339868e-19	33276.7197283333	3352.11369838333	3.31093991759056	4.16438326489881e-17
P35813	PPM1A	3.75233815423162e-19	133811.158866667	53538.8248716667	1.32151410609841	4.90285344958554e-17
Q8IW45	NAXD	4.05689966925684e-19	62089.6171866667	11840.3463549444	2.39051891282101	5.21665781280153e-17
Q96FE5	LINGO1	5.52376716201826e-19	78961.8880233333	15810.7639156667	2.32015816620692	6.99188090304842e-17
P43681	CHRNA4	6.21077772834032e-19	20958.7848316667	1604.1897515	3.70673931801991	7.74054005804384e-17
G3V200;O75334	PPFIA2	6.47354271337513e-19	242945.276033333	79903.2105044445	1.60428794792304	7.94578326076545e-17
Q8NF91	SYNE1	6.94936538343346e-19	74173.896485	11869.9155544444	2.64348034995745	8.40250880167081e-17
O75746	SLC25A12	7.16089973756129e-19	135614.480483333	27241.6642794444	2.3155715249675	8.5309483491153e-17
A0A2Q3DQE3;Q13555	CAMK2G	7.48843963672638e-19	23224.3658866667	4342.60538738889	2.41867425942367	8.79186224595948e-17
Q8NCC3	PLA2G15	8.06952412183119e-19	9934.22770183333	2461.94783522222	2.01202174293266	9.33874498727921e-17
O94819	KBTBD11	8.68067057792318e-19	52881.6243483333	6399.39625411111	3.04653336084124	9.90452286644446e-17
Q6PL24	TMED8	8.97182712348926e-19	31884.2591166667	8366.90690072222	1.92990565247302	1.00945516010259e-16
Q9NS86	LANCL2	1.0034292050149e-18	308606.8594	100205.750438333	1.62279042991522	1.11353150545557e-16
P21266	GSTM3	1.05714664409992e-18	76238.320315	6921.58638488889	3.46113327731893	1.1572898599802e-16
Q14195	DPYSL3	1.07568982151008e-18	6127923.58333333	1077663.59549444	2.50749007260591	1.16188843254042e-16
C9JR52;P21246	PTN	1.38414533294935e-18	34530.5153	2078.71191743333	4.05341625913984	1.47538965029246e-16
A0A1X7SBR8;Q8WXS5	CACNG8	1.64603849344753e-18	28088.200845	3352.71248366667	3.0661333014072	1.72380012770751e-16
O94919	ENDOD1	1.65975077103056e-18	79700.5260433333	6523.83719205556	3.61057543732209	1.72380012770751e-16
P45985	MAP2K4	1.79976262835773e-18	55327.1888016667	24414.6331377778	1.18018343175483	1.84555405725645e-16
P16298	PPP3CB	2.58965324782154e-18	159866.731783333	49507.3489583333	1.69112600253203	2.62234762007529e-16
O60245	PCDH7	2.71943884776738e-18	23815.0550133333	1279.71011694444	4.21685801124686	2.71977458095846e-16
Q92854	SEMA4D	3.07572324841844e-18	36249.6191433333	4876.08132256667	2.89387590372098	3.0385895165168e-16
E9PDL2	DPP6	3.19301905951887e-18	22694.5706383333	2312.02862047222	3.29449217147355	3.11646354230872e-16
A0A0U1RR70;G5E9L9;Q8N568	DCLK2	3.2853181318046e-18	54156.54362	8301.54937127778	2.70550936425816	3.16837645068442e-16
Q9BYV8	CEP41	3.37268280146037e-18	36812.5566416667	8129.76852761111	2.1787343200476	3.2143651028977e-16
P17174	GOT1	3.44746404555917e-18	149344.755216667	44297.2343755556	1.75332547048891	3.24743095733428e-16
P07949	RET	3.57544351557102e-18	50749.2389333333	4678.81503607778	3.43886277161717	3.32927217467136e-16
P12931	SRC	3.7768247159929e-18	50013.6139333333	11871.4665265556	2.07470116785984	3.47489724440219e-16
P48454	PPP3CC	3.81762566043445e-18	40309.6263033333	3788.77864246667	3.41093891906099	3.47489724440219e-16
Q9Y4I1	MYO5A	4.18311798307747e-18	614148.416666667	78485.9250288889	2.96806309946573	3.76527097565673e-16
A0A3B3IT47;Q9Y2I8	WDR37	4.33341009764336e-18	51383.86849	8573.40593822222	2.58320688376464	3.85768738472625e-16
O00562	PITPNM1	4.49662457808059e-18	11118.7683908333	1239.31387665	3.16421982814699	3.9594734464164e-16
Q9NV96	TMEM30A	4.80174883849146e-18	200464.4323	42022.4244805556	2.25408065022488	4.18268466028164e-16
P40925	MDH1	5.20654680383116e-18	2142230.35416667	1074890.17363889	0.994923018633911	4.48704634657832e-16
Q7Z2K8	GPRIN1	5.33478546913828e-18	79762.088545	10831.7477081111	2.88030396022524	4.54916811426203e-16
P17600	SYN1	5.58236089229694e-18	62983.7942733333	7528.50523544444	3.06435369752202	4.66213459675232e-16
Q7Z4S6	KIF21A	5.53081508235834e-18	132717.455733333	20763.5163302778	2.67616596197054	4.66213459675232e-16
Q9C040	TRIM2	5.9533314660546e-18	141552.229166667	17567.4024267222	3.01027955728453	4.92121818433758e-16
Q14088	RAB33A	6.18958914749684e-18	60710.2389333333	4929.90003948333	3.6220169395701	5.06483451352241e-16
Q07343	PDE4B	6.30356009078138e-18	16991.7490233333	1112.60699721667	3.93152227563926	5.10651402954199e-16
B4DDG0;B4E171;P41732	TSPAN7;;TSPAN7	6.49994762934528e-18	24054.2180966667	1181.91492377778	4.34587168142431	5.21347284607189e-16
P55809	OXCT1	6.62077827140713e-18	24425.161135	8300.17274294444	1.55698100801224	5.25832595849698e-16
F8W8H5;Q969Q5	RAB24	6.88862303594897e-18	14337.268555	3709.12056477778	1.95023222234593	5.41793545769151e-16
O15066	KIF3B	7.19697304848168e-18	32538.7539066667	10002.1940913889	1.70169826669437	5.55263606340477e-16
Q9BZF3	OSBPL6	7.19422862263598e-18	14355.1774066667	3205.59137638889	2.16245873549735	5.55263606340477e-16
A0A0A0MSK4	GPSM1	7.42099816355206e-18	57562.2786466667	12537.2406410556	2.19878877921434	5.67146284178634e-16
A0MZ66	SHTN1	8.63110181050928e-18	40769.2786483333	10075.0597067778	2.01655085465711	6.53463138008745e-16
Q96HE7	ERO1A	9.11992856045648e-18	25863.4895833333	10527.150933	1.29666486422605	6.84079085817203e-16
P38606	ATP6V1A	9.38526334133496e-18	503964.817733333	139080.680992222	1.85739061209272	6.97523103928023e-16
Q96PE3	INPP4A	1.04937182254683e-17	65021.39909	20395.9565977778	1.67256069369141	7.72814648586537e-16
Q9NRN7	AASDHPPT	1.09332939552815e-17	328769.27085	115240.39302	1.51241645583653	7.97933462448065e-16
G5E9G7;Q9P2S2	NRXN2	1.15774307055789e-17	107993.832033333	10832.60184485	3.31736403629954	8.373996977312e-16
P34903	GABRA3	1.1774527159881e-17	20756.458985	1275.16418967222	4.02367448200022	8.44118978072528e-16
Q75VX8	GAREM2	1.26566082821153e-17	9214.78043616667	978.386524857667	3.23399953905669	8.99396348187857e-16
O75037	KIF21B	1.32341534958462e-17	90163.8776066667	9565.06947216667	3.23655138785586	9.32259804085651e-16
A0A087X011;E9PES4;J3KPF9;Q9Y496	KIF3A	1.7167704728086e-17	18985.2542316667	4686.62396911111	2.01795056853533	1.19892737932953e-15
Q9UQ16	DNM3	1.79416520623121e-17	186268.903683333	33117.3819994444	2.49168274961527	1.24226772099821e-15
A0A0C4DGN6	GIT1	1.87896207315687e-17	113610.845066667	51948.3279094445	1.1289235686292	1.27911527349948e-15
Q9NZN5	ARHGEF12	1.86581353386894e-17	39343.890625	8779.593777	2.16374922072351	1.27911527349948e-15
I3L4A2;Q9UIC8	LCMT1	1.95895919394085e-17	86050.33724	39915.4511716667	1.1081973848035	1.32246070250957e-15
Q9H706	GAREM1	2.0027028799781e-17	13132.2511383333	2900.21353483333	2.17838585542059	1.34081785377708e-15
Q5R372	RABGAP1L	2.09201115776665e-17	27005.9111333333	11024.8649092222	1.29238339267432	1.38912970402193e-15
A0A0A0MRL6;A0A3B3IS55;F8W8M4;O14639	ABLIM1	2.14369423920679e-17	24622.448895	2249.49666676667	3.45165892320922	1.41187536844018e-15
A0A087WVQ6;Q00610	CLTC	2.27030739911248e-17	1320706.27083333	727358.743055556	0.860568657672521	1.47730788392702e-15
Q8N9I9	DTX3	2.27951469560397e-17	45031.2597666667	11056.4519857778	2.02590786048086	1.47730788392702e-15
Q4G0F5	VPS26B	2.33779907753343e-17	142982.8047	41983.0075966667	1.76792986580863	1.50305637516653e-15
C9JB30;Q9UPY8	MAPRE3	2.40490122132009e-17	144577.361983333	19420.741673	2.89609718439983	1.53402399952079e-15
E9PR86;Q86YD5	LDLRAD3	2.51275206357364e-17	20882.6917316667	1762.25578815	3.56599400332288	1.59029722398516e-15
A0A1B0GWK2;Q674X7	KAZN	2.72270227852502e-17	22687.315755	2591.41755507222	3.12951591313452	1.69666239679471e-15
Q8N6W0	CELF5	2.71325290850906e-17	25933.5201816667	2583.24633276667	3.32700254826274	1.69666239679471e-15
P09471	GNAO1	3.09526187325093e-17	2380541.58333333	237377.810334444	3.326026766744	1.91410049123708e-15
Q12840	KIF5A	3.37100406896443e-17	41821.2994783333	12491.2714837778	1.74320206262216	2.06882605777885e-15
P21281	ATP6V1B2	3.86618307724333e-17	920629.083333333	252915.842905556	1.86395690309913	2.3548833916352e-15
Q9NXC2	GFOD1	4.20559580423544e-17	8874.98527066667	795.96102055	3.47716365646077	2.54250235896353e-15
A0A024R571;Q9H4M9	EHD1	4.36845139639023e-17	350188.395833333	116789.597235556	1.58420714999547	2.62139442682647e-15
O75145	PPFIA3	4.44713532441538e-17	111209.70705	15018.4805098333	2.88837590139066	2.64045789982251e-15
Q9BPU6	DPYSL5	4.46540837274019e-17	2487786.125	323615.072701111	2.94250729480529	2.64045789982251e-15
A0A087WW91	SYN2	4.88674509181355e-17	7619.099772	324.582873033333	4.54852383227077	2.86866101367983e-15
Q99447	PCYT2	5.04794956819652e-17	41976.320965	20172.986655	1.05707951811766	2.94197406129208e-15
M0R366;Q9BTV5	FSD1	5.15290413002805e-17	101584.389325	24725.7974172222	2.03853141638196	2.98169116838266e-15
Q8TDJ6	DMXL2	5.37654963919294e-17	107531.164066667	20079.0347218333	2.4209211649643	3.08903749128383e-15
Q12906	ILF3	5.83096853485394e-17	666042.833333333	1173657.3125	-0.817325591963134	3.32652648597548e-15
Q92558	WASF1	6.4816860590753e-17	106774.273446667	23182.6799588889	2.20338259164044	3.67189781570413e-15
Q9BQT8	SLC25A21	6.5350501693095e-17	6799.21402983333	17913.2490777778	-1.39766768091732	3.67641954316502e-15
H3BUU9;P55287	CDH11	6.94797021662221e-17	3709.9959715	171.605453080444	4.42586767124697	3.88175908447286e-15
A0A0A0MQX7;Q08629	SPOCK1	7.08672911188048e-17	44039.3294283333	3055.51167660833	3.84883451798286	3.93216387228382e-15
Q6IEE7	TMEM132E	7.63967213254994e-17	44678.58138	3740.3933431785	3.57793582500579	4.21013496229844e-15
Q9Y3E1	HDGFL3	8.05135220995778e-17	137918.007816667	33675.9516605556	2.03397737952326	4.40702731438297e-15
Q9P1U1	ACTR3B	9.13826385893798e-17	25045.7294933333	8107.23385916667	1.62710502780889	4.96839433028568e-15
H3BNB3;H3BNH7;H3BNW6;H3BP89;H3BS22;H3BT30;H3BTD1;H3BU33;Q8TAC9	SCAMP5	9.3310846767143e-17	131957.927083333	12126.1499160556	3.44376558217324	5.0394077977375e-15
G3XAH0;Q99719	SEPTIN5	9.48541961839433e-17	355258.44275	30989.8464356667	3.51895487155941	5.08883339924586e-15
Q8N335	GPD1L	9.77545969467791e-17	22521.7141916667	2979.29378602222	2.91779018101835	5.20993414385433e-15
Q9BQ69	MACROD1	9.89743012089885e-17	19449.5279933333	3127.09977886667	2.63637670690638	5.24046283721579e-15
Q16537	PPP2R5E	1.00072153512416e-16	252476.807316667	131960.229177778	0.936036745715205	5.26418516626028e-15
J3KN99;Q8IZD0	SAMD14	1.04827289804694e-16	14204.6424166667	703.997755277778	4.33260003983605	5.42094321931976e-15
Q9P1Y5	CAMSAP3	1.05059632814863e-16	35098.6048166667	8260.89607777778	2.08686886548703	5.42094321931976e-15
Q9Y3Q4	HCN4	1.04446476999525e-16	36248.39388	6037.12088366667	2.58574552744625	5.42094321931976e-15
P17252	PRKCA	1.07967406163364e-16	17096.1598333333	4577.88738327778	1.90060331324694	5.53572124892035e-15
Q68D91	MBLAC2	1.19214985240372e-16	117138.095066667	25904.6795244444	2.17687000611336	6.07396600900788e-15
A0A3B3ITT1;Q6IQ22	RAB12	1.26960501301833e-16	23255.7890633333	7749.52297694444	1.58522432441998	6.38824236674627e-15
E9PLI5;E9PQD8;H0YE25;H0YF25;Q8NB37	GATD1	1.26765023428885e-16	76761.7513033333	21443.6858727778	1.83976744353126	6.38824236674627e-15
Q13740	ALCAM	1.41077155897363e-16	139774.648433333	16605.3511425556	3.07329570152264	7.01963995210833e-15
Q9Y2A7	NCKAP1	1.41241983976504e-16	98724.2656283333	42687.1323805556	1.20956968547778	7.01963995210833e-15
E7EPC8;Q9UQB3	CTNND2	1.52081308744232e-16	74527.0377616667	7382.41953869445	3.33540287537215	7.51226025693305e-15
P32004	L1CAM	1.59807020596225e-16	954847.302166667	134141.073685	2.83150822806465	7.84604044757587e-15
A0A1B0GVY1;Q96PU5	NEDD4L	1.6086451477058e-16	201738.718766667	63563.4049483333	1.66619698966604	7.85038213347271e-15
O95989	NUDT3	1.65305357385083e-16	105164.565098333	21583.4216588889	2.28458633219397	7.94648169242645e-15
P27037	ACVR2A	1.63875737015026e-16	16402.8541683333	4454.02266433333	1.88044219553361	7.94648169242645e-15
Q6ZMI0	PPP1R21	1.65776497471926e-16	58836.1295566667	16073.1213651667	1.87196246436241	7.94648169242645e-15
A0A087WXX9;P54646	PRKAA2	1.72712902304884e-16	10006.1997058333	4047.80958377778	1.30532445181835	8.19160117594516e-15
Q96JE9	MAP6	1.72912455386572e-16	327742.468783333	38407.5553928889	3.09306302110224	8.19160117594516e-15
Q06278	AOX1	1.76561835191272e-16	29042.751955	2094.32222746111	3.79293413302111	8.31585713304938e-15
C9JYY6;Q92823	NRCAM	1.83876866920781e-16	52705.4785166667	9555.82069211111	2.46335027616036	8.61032658338294e-15
P04179	SOD2	1.89228672993655e-16	143122.813816667	30513.7184255556	2.22967647326649	8.81000850529653e-15
Q9BR01	SULT4A1	1.91118478384116e-16	100314.002601667	5466.82858642222	4.19741117636004	8.84714739079843e-15
O00429	DNM1L	1.96995942142592e-16	450686.463566667	192736.172744444	1.22548927163536	9.06740981418829e-15
Q9BVA0	KATNB1	1.99752915370855e-16	69345.4908883333	28946.5642361111	1.26036011680685	9.14236365773613e-15
J3KPC5;P47736;X6R8W7	RAP1GAP	2.1009222822081e-16	31570.7041	5973.02035855556	2.40181237720299	9.56155697088079e-15
P42336	PIK3CA	2.28496972965949e-16	10842.8396833333	2766.72801383333	1.96996855989517	1.03410836759617e-14
D3DX46;Q13368	MPP3	2.35561747247926e-16	38123.7389333333	4054.68700127778	3.23267139514433	1.06015873025303e-14
E3W994	CLASP2	2.48181093087492e-16	209465.70575	54149.5622838889	1.95166583805759	1.11078178734905e-14
P21283	ATP6V1C1	2.59778723194752e-16	95707.8502683333	27014.6640633333	1.82484111926855	1.15630078934104e-14
A0A0A0MS54;P22694	PRKACB	2.62844248587747e-16	88218.4492216667	18519.7245285556	2.25193986198069	1.16355259989581e-14
P07738	BPGM	2.65092578429665e-16	66674.1035166667	16909.8806961667	1.97917472644702	1.167127705358e-14
O43597	SPRY2	2.7856176195802e-16	15680.4903983333	3120.509101	2.32865510241609	1.21324130839888e-14
Q9BYL1	SAMD10	2.77166690999584e-16	5712.77392566667	325.497974011111	4.12904549390635	1.21324130839888e-14
P29992	GNA11	3.00341682312434e-16	209181.343766667	59397.6086172222	1.81625314571675	1.30110586546151e-14
P78357	CNTNAP1	3.20918892339285e-16	69459.121095	10674.9463571111	2.70180019403672	1.38285316321306e-14
A0A1W2PRD1;Q9NY46	SCN3A	3.30979371024462e-16	14561.3447266667	1115.40572605	3.70521025899891	1.4186581400366e-14
P07196	NEFL	3.33626384127009e-16	2354138.58333333	208312.438921667	3.49837143133219	1.42247754621731e-14
Q9Y4E6	WDR7	3.38980957647889e-16	64549.5449233333	18790.1673722222	1.78035222977417	1.43774070047411e-14
P30044	PRDX5	3.45417456490165e-16	1068580.948	292918.150194445	1.86712177974657	1.45740979949314e-14
B4DJV2;O75390	CS	3.48389964193301e-16	1650032.97916667	697568.545138889	1.24208589921065	1.46233528493779e-14
E9PD68;Q14194	CRMP1	3.68129889984614e-16	5001814.33333333	952862.407122222	2.39211018199523	1.53722692719864e-14
A0A5F9UK94;Q01433	AMPD2	3.89026691726555e-16	18410.509115	4570.97558588889	2.00963991803634	1.6161565280394e-14
A8MVW0	FAM171A2	4.16499255799901e-16	61023.88672	10559.7609318889	2.5306602820693	1.72145942409949e-14
Q4J6C6	PREPL	5.1038733588761e-16	32354.4016933333	12676.601997	1.35168011716446	2.09880599392159e-14
Q13813	SPTAN1	5.28210003253247e-16	1139773.5	371169.37415	1.61859368716282	2.16112587694674e-14
A0A087WZV0;O43314	PPIP5K2	6.08152950782134e-16	114705.89975	34688.1999788889	1.72538112251417	2.47570203732968e-14
Q9BQ16	SPOCK3	6.19740283218248e-16	119923.58985	14502.2151701111	3.04767080823563	2.51025801717551e-14
J3KQA0;P21579	SYT1	6.24607870708441e-16	150327.856783333	20243.9957278333	2.89247513163281	2.51738724408412e-14
Q8IWY4	SCUBE1	6.40497549437857e-16	18583.0406916667	2379.46444033889	2.96467160222659	2.56864883564162e-14
E9PHY8;Q8NDA8	MROH1	6.58187658923888e-16	11481.2115868333	1560.44100281667	2.87832492946804	2.62659025859232e-14
O75533	SF3B1	6.97496918889144e-16	77256.921875	197530.681433333	-1.35434795783955	2.75630367801022e-14
Q9BWM7	SFXN3	6.95790810047803e-16	183573.9219	18779.1386583333	3.28908150737048	2.75630367801022e-14
Q9NUQ9	FAM49B	7.11718491242487e-16	228876.7344	100388.945753889	1.18895603079018	2.79885024153174e-14
Q92696	RABGGTA	7.62183611790688e-16	113594.391916667	41799.3867211111	1.44230341691784	2.98282581599824e-14
Q8TF42	UBASH3B	7.99345247140586e-16	44771.046225	4629.47852938889	3.27333283271123	3.11321915725283e-14
Q8NFT8	DNER	8.53346165196945e-16	39633.2766933333	2862.57036011111	3.79082529036238	3.30763506423945e-14
P20839	IMPDH1	8.94098265162055e-16	27193.568685	15531.0629338889	0.808016034546298	3.44909049813229e-14
K7ERD8;M0QX52	MAPRE2	9.1638902385527e-16	84940.3932316667	19405.5567628333	2.12990661921351	3.5183258209723e-14
P51452	DUSP3	9.28697802801116e-16	87190.0442716667	16779.0348305556	2.37741770097636	3.5487645757037e-14
Q6P587	FAHD1	1.0164058579262e-15	71971.1458333333	19771.7361117222	1.86390610515791	3.86568256106109e-14
P05771	PRKCB	1.02923531079673e-15	25661.4775383333	5457.24530677778	2.23309510101951	3.89618469755342e-14
Q99575	POP1	1.04475004841519e-15	27918.0836583333	45863.3917111111	-0.716174589672208	3.9365209963774e-14
Q9BW62	KATNAL1	1.15118769506623e-15	29226.2890616667	7441.62350844445	1.97338349507944	4.31748681376458e-14
Q9UL54	TAOK2	1.21004189910492e-15	32392.6536466667	11066.2019046111	1.54937614542668	4.5173038823267e-14
Q13153	PAK1	1.23053723827677e-15	421199.729166667	162386.781694444	1.37506142268366	4.57274411343124e-14
O76070	SNCG	1.38783491729927e-15	946323.96875	69213.5335561611	3.77318725719028	5.13372176485908e-14
P50148	GNAQ	1.46866137182123e-15	644545.322916667	150549.509997222	2.09803421381734	5.40801171505625e-14
Q16799	RTN1	1.47993902714626e-15	2703768.54166667	193919.837783889	3.80143191197521	5.42488056964337e-14
P60763	RAC3	1.49464857208203e-15	359206.9219	67713.7003077778	2.40727418079902	5.4541207578543e-14
Q66K14	TBC1D9B	1.5566142160187e-15	16469.352215	7223.05916338889	1.18890219768772	5.65476760716032e-14
P63010	AP2B1	1.64960098826756e-15	551661.041666667	286537.339427778	0.945053913359826	5.96581143123013e-14
A0A2R8Y4H2;Q9UH03	SEPTIN3	1.7960716358028e-15	91090.9075533333	9357.03521722222	3.28302949218337	6.43804262019402e-14
F8W9P4;O00329;Q5SR50	PIK3CD	1.79290057180616e-15	16194.9659833333	4331.03927277778	1.9024272107368	6.43804262019402e-14
H9KV90	SHANK1	2.01013148702924e-15	18934.4960916667	1601.77926466111	3.5623693711367	7.17360139930566e-14
Q15435	PPP1R7	2.29988225789711e-15	283147.281266667	114149.109380556	1.31062043539504	8.17164305755461e-14
A0A1B0GTM3;A0A1B0GTZ5;A0A1B0GUA4;A0A1B0GUH5;A0A1B0GW68;E7EMM4;Q13510	ASAH1	2.4072620629428e-15	65758.6347666667	14706.5846898889	2.160620003469	8.5158209484278e-14
P17612	PRKACA	2.43510460082123e-15	128544.7383	27882.1818577778	2.20480345056162	8.57686190054469e-14
P60520	GABARAPL2	2.45270297751907e-15	61259.0325533333	17083.4562722222	1.84223824957479	8.60144884020866e-14
