Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
Q13610	PWP1	7.35555057926863e-07	3307.4687906901	462.235371907552	2.83591021876517	3.13229485676806e-06
Q9Y314	NOSIP	7.34487884620918e-07	21526.06640625	2496.36057535807	3.10760866938768	3.13229485676806e-06
Q92804	TAF15	7.37085024721028e-07	2713587.5	234503.174479167	3.53251591940008	3.13401800587491e-06
P10606	COX5B	7.5222049744658e-07	5436.37158203125	670.258043924967	3.01770469263834	3.19153826592996e-06
Q13616	CUL1	7.52905077456368e-07	3958.82779947917	130.10785929362	4.91624723861011	3.19153826592996e-06
P49755	TMED10	7.59340858359469e-07	32062.1435546875	4320.30362955729	2.89133237361286	3.21191585389446e-06
Q8TBM8	DNAJB14	7.60018868120808e-07	6460.55900065104	720.036829630534	3.16351414222207	3.21191585389446e-06
Q9BUN8	DERL1	7.67174564850824e-07	9184.11238606771	925.290974934896	3.30960293412979	3.23569690071651e-06
Q9BVC5	C2orf49	7.67969713240077e-07	13130.99609375	72.3197021484375	7.48455972016294	3.23569690071651e-06
P35251	RFC1	7.711147921164e-07	52771.5390625	1585.36180623372	5.05596630640212	3.24404032635072e-06
P49458	SRP9	7.75447899403678e-07	105600.61328125	3863.03857421875	4.77236490653301	3.25686808672418e-06
Q9H3P2	NELFA	7.76502840066375e-07	59422.8639322917	1886.79451497396	4.97624449660798	3.25686808672418e-06
Q16678	CYP1B1	7.83893460966064e-07	4274.12516276042	519.677419026693	3.03716741050677	3.28292223878269e-06
P33992	MCM5	7.87653717521194e-07	24751.2259114583	1548.99813334147	3.9971615994908	3.29371712206685e-06
O75909	CCNK	7.94248828759299e-07	31954.0865885417	1338.94997151693	4.57574940613591	3.31613647375475e-06
Q13868	EXOSC2	7.96310585253023e-07	11758.5131835938	829.700454711914	3.8232334943979	3.31613647375475e-06
Q14152	EIF3A	7.97747545882112e-07	712411.364583334	4473.12353515625	7.31496162942646	3.31613647375475e-06
Q5SSJ5	HP1BP3	7.97777894942795e-07	5257.40356445313	827.945200602214	2.66500184492841	3.31613647375475e-06
P78563	ADARB1	8.00475443745104e-07	5219.55330403646	331.343714396159	3.97317837078389	3.32239062716858e-06
O43709	BUD23	8.08137916744459e-07	24363.7347005208	2074.53200276693	3.55318221771222	3.3492025269841e-06
O43143	DHX15	8.12086603722108e-07	183339.497395833	8180.37516276042	4.48603045510216	3.3605664061903e-06
Q99569	PKP4	8.19133193125707e-07	18066.3299153646	3782.43973795573	2.25553308827748	3.38469724459213e-06
P16615	ATP2A2	8.24821246418225e-07	36902.2291666667	7241.75349934896	2.34909778792199	3.40246576822681e-06
Q5BKZ1	ZNF326	8.25876789702451e-07	4032.84802246094	202.279200236003	4.31026452931285	3.40246576822681e-06
Q15058	KIF14	8.33121497656177e-07	17658.298828125	1059.29489135742	4.05780889181137	3.42724279316463e-06
Q92896	GLG1	8.36366984144369e-07	15471.4156901042	3264.87703450521	2.24406283734639	3.4355192490296e-06
Q9NQT4	EXOSC5	8.37803507754987e-07	10657.25	289.204015096029	5.19862392258895	3.43635164815558e-06
P11387	TOP1	8.40068179377271e-07	64921.115234375	2720.2255859375	4.57635931901222	3.4405733523025e-06
O95232	LUC7L3	8.4832502069227e-07	81616.08203125	17506.0859375	2.22091448937986	3.46928808021729e-06
Q9Y448	KNSTRN	8.50622948695024e-07	19131.3365885417	647.784670511881	4.88205412723725	3.47358491512557e-06
P14678	SNRPB	8.53470316178364e-07	276780.015625	5976.73840332031	5.5329962060117	3.4750216821005e-06
P60953	CDC42	8.53408947938213e-07	26795.2135416667	1701.48377482096	3.97626235940234	3.4750216821005e-06
P50579	METAP2	8.72290864084187e-07	14467.1824544271	944.950561523438	3.93487538241608	3.54646723572914e-06
O60563	CCNT1	8.77129433746996e-07	13901.2161458333	1676.90745035807	3.05047605519557	3.56094092271922e-06
Q9NYY8	FASTKD2	8.78666284334525e-07	62516.1276041667	2114.794921875	4.88495671426655	3.56198777565015e-06
Q8NE86	MCU	8.83184160840315e-07	5517.58780924479	850.259104410807	2.69636745607828	3.5750986743318e-06
Q9UPQ9	TNRC6B	8.86294866805783e-07	6501.83121744792	2056.53938802083	1.65992605645343	3.58248360530349e-06
Q9P2N5	RBM27	8.88825668842057e-07	109386.51953125	4606.95638020833	4.56916408540217	3.58750650394946e-06
O94906	PRPF6	8.93577266969569e-07	87507.3450520833	3696.80135091146	4.56466448755437	3.58987970527446e-06
P19525	EIF2AK2	8.92294349385559e-07	42558.595703125	1241.23541259766	5.09844004159745	3.58987970527446e-06
P35249	RFC4	8.91215484600879e-07	68575.8997395833	2033.73465983073	5.07478906905628	3.58987970527446e-06
P50991	CCT4	8.95858669718403e-07	30587.0445963542	3911.48889160156	2.96676215545989	3.58987970527446e-06
Q9UHB9	SRP68	8.95777964608581e-07	20702.8362630208	1867.94116210938	3.46953537263073	3.58987970527446e-06
P62701	RPS4X	9.0242028582235e-07	591504.583333333	42288.0634765625	3.80603283122198	3.60269386638002e-06
Q15633	TARBP2	9.01454210204601e-07	10584.0325520833	236.824951171875	5.47584551167936	3.60269386638002e-06
Q9H694	BICC1	9.02937277821634e-07	5330.51822916667	414.954182942708	3.67977926718384	3.60269386638002e-06
Q7Z417	NUFIP2	9.06250311301025e-07	69476.9296875	4524.2704671224	3.94045807300246	3.61073979538391e-06
Q8IZH2	XRN1	9.09088258969043e-07	6012.44864908854	923.773406982422	2.70078085017101	3.61687257318398e-06
Q69YN4	VIRMA	9.27534450509429e-07	5061.53759765625	567.206797281901	3.15508771921642	3.67974849667914e-06
Q8IVL1	NAV2	9.26880753702169e-07	3783.72644042969	25.1201451619466	7.17850106219713	3.67974849667914e-06
P00403	MT-CO2	9.28950858766184e-07	18793.2467447917	2654.97279866537	2.82290205367907	3.68012537932265e-06
Q8IVS2	MCAT	9.34675455290676e-07	14240.0727539063	291.869689941406	5.60355381533273	3.69754423719394e-06
P60228	EIF3E	9.38690339671012e-07	168992.453125	1156.51920572917	7.18977887866728	3.70608826035995e-06
Q9HCH0	NCKAP5L	9.39496700830925e-07	5217.77010091146	932.094701131185	2.48333796444074	3.70608826035995e-06
P35244	RPA3	9.46753864799409e-07	27192.3727213542	2814.44551595052	3.27176690444002	3.7294335409708e-06
Q15046	KARS1	9.48138425302188e-07	113952.010416667	1336.02285766602	6.41325843770801	3.72961230856864e-06
Q7Z4H7	HAUS6	9.50805500705984e-07	3950.57381184896	484.883402506511	3.02338015988961	3.73482837724424e-06
Q8WUW1	BRK1	9.57285291506608e-07	4826.37438964844	158.152608235677	4.9224571265226	3.75498526316325e-06
Q13347	EIF3I	9.62654726368282e-07	139695.532552083	1364.76335652669	6.67643454204206	3.76544018670739e-06
Q96NB3	ZNF830	9.62361514702158e-07	16452.544921875	267.43364461263	5.93760144512497	3.76544018670739e-06
Q14444	CAPRIN1	9.70791578691093e-07	476708.0625	10025.9596354167	5.57114990088642	3.79194186066577e-06
P54577	YARS1	9.75391427893044e-07	4879.88822428386	281.879852294922	4.10858677102712	3.8045730065576e-06
Q99848	EBNA1BP2	9.76839755816267e-07	4491.16068522135	524.423655192057	3.09553528105945	3.80489331461301e-06
Q6XE24	RBMS3	9.81540439912803e-07	56528.8561197917	2512.90956624349	4.49098284664824	3.81786330329212e-06
Q9BW19	KIFC1	9.83755334182858e-07	50748.185546875	1609.65496826172	4.97763686042714	3.82114170948293e-06
Q9NZB2	FAM120A	9.88956370737758e-07	62777.6022135417	3640.54288736979	4.10762818498404	3.83599372215133e-06
O95169	NDUFB8	9.91498079332317e-07	4876.82942708333	101.718048095703	5.56918191521014	3.84050368698262e-06
O15446	POLR1G	9.97514928318042e-07	64524.4459635417	557.488669753075	6.85217402593909	3.85844316023021e-06
Q5RKV6	EXOSC6	1.00024387213545e-06	12987.7770182292	412.517664591471	4.97306175112578	3.86363270998229e-06
O95239	KIF4A	1.01536782448456e-06	25280.85546875	1039.14801025391	4.60318454342482	3.91661965538713e-06
Q14562	DHX8	1.02068423019447e-06	21794.501953125	1915.10723876953	3.50771402391685	3.93168130164812e-06
Q13242	SRSF9	1.02310379023937e-06	124712.157552083	4517.44641113281	4.78663149036692	3.93555808814454e-06
O75506	HSBP1	1.02695666031335e-06	4449.63155110677	1793.02779134115	1.31048364032036	3.94215599046123e-06
Q9Y3C1	NOP16	1.02764999966781e-06	43752.5006510417	3070.31970214844	3.83243487642029	3.94215599046123e-06
P08729	KRT7	1.04579348885203e-06	2997909.16666667	1268936.5625	1.24033558811613	4.00623778054044e-06
O00622	CCN1	1.051614746901e-06	15777.6521809896	1488.99597167969	3.40450220339088	4.01748569289338e-06
Q5T9L3	WLS	1.0509929394082e-06	8206.51888020833	641.474609375	3.67505903038696	4.01748569289338e-06
Q96BZ8	LENG1	1.05554535327403e-06	6144.32413736979	902.806508382161	2.76516847480896	4.02697782036735e-06
P78347	GTF2I	1.06117789745283e-06	27242.8499348958	4235.2119140625	2.68503096853264	4.0374049786969e-06
Q9BVC6	TMEM109	1.06049208374923e-06	14062.6552734375	1896.58208211263	2.88963482844999	4.0374049786969e-06
O75330	HMMR	1.06789739758189e-06	10839.8186848958	1332.46183268229	3.02309218854998	4.05742735643323e-06
Q9UQ84	EXO1	1.07101004024541e-06	2727.97587076823	31.8687413533529	6.37497086122273	4.06370975760689e-06
Q4KMQ1	TPRN	1.07485748770572e-06	5353.427734375	1833.42419433594	1.5451356394266	4.07275932416384e-06
Q86UE4	MTDH	1.07975967628028e-06	269312.213541667	13432.3748372396	4.32538595827187	4.08023161253811e-06
Q9H5V8	CDCP1	1.07863316141543e-06	14051.9490559896	2049.21553548177	2.77692276057008	4.08023161253811e-06
P20290	BTF3	1.08254470073897e-06	13994.1956380208	2081.72165934245	2.74828661406125	4.0852127256884e-06
Q16666	IFI16	1.09095991428592e-06	19310.5473632813	647.30527750651	4.89657193109327	4.11139832379742e-06
Q14103	HNRNPD	1.09669099181023e-06	830676.489583333	8920.06713867188	6.54092661681361	4.12741136782635e-06
P0DPB6	POLR1D	1.09976263555796e-06	16085.046875	187.93345896403	6.41169811321895	4.12781528305786e-06
P62847	RPS24	1.09893669457715e-06	146109.953125	8409.21565755208	4.11876785376363	4.12781528305786e-06
Q04637	EIF4G1	1.10535879408222e-06	294203.421875	6377.44669596354	5.52746508034706	4.14266256434443e-06
Q9NYF8	BCLAF1	1.10669333855377e-06	51503.8763020833	1985.07596842448	4.69668830412245	4.14266256434443e-06
Q8NCF5	NFATC2IP	1.11557949618095e-06	6824.75333658854	331.061019897461	4.36125662214863	4.16520865307043e-06
Q96NC0	ZMAT2	1.11570759611869e-06	5448.0029296875	1253.32596842448	2.11881516139426	4.16520865307043e-06
Q8IXM3	MRPL41	1.11961033694119e-06	14472.0901692708	2083.58766682943	2.795439351177	4.17418311697621e-06
Q6PJT7	ZC3H14	1.12288303797309e-06	7313.54264322917	1083.33257802327	2.75376309297663	4.18078778175811e-06
O60437	PPL	1.13407737023938e-06	58378.2779947917	5066.54309082031	3.52607329924936	4.21682974114375e-06
P98175	RBM10	1.16014316863111e-06	46474.0364583333	1607.27020263672	4.85284323755996	4.30087911253509e-06
Q99755	PIP5K1A	1.16116707613422e-06	31774.1897786458	422.60208384196	6.22900184122787	4.30087911253509e-06
Q9BZF1	OSBPL8	1.16131457544933e-06	10433.404296875	2108.62939453125	2.30614848569704	4.30087911253509e-06
Q9UI10	EIF2B4	1.17687634285733e-06	10073.7140299479	74.1880696614583	7.06587620359848	4.35272326010315e-06
P20585	MSH3	1.18986430814345e-06	12700.7356770833	2150.84951782227	2.56126296941728	4.38762352786285e-06
Q8TEQ6	GEMIN5	1.19103891815595e-06	127211.083333333	2120.56182861328	5.90595383778617	4.38762352786285e-06
Q9BYG3	NIFK	1.19058518470308e-06	11648.5685221354	476.106959025065	4.60969613512351	4.38762352786285e-06
O43824	GTPBP6	1.19412769624816e-06	23060.0784505208	1669.3952738444	3.78713598082494	4.39319106215471e-06
Q9UJX6	ANAPC2	1.20987750971456e-06	65909.05078125	23091.5774739583	1.51304738476093	4.44526235429425e-06
Q5T653	MRPL2	1.21366006353955e-06	7685.00081380208	477.213330586751	4.006319160666	4.45328494987833e-06
P46734	MAP2K3	1.22316145430395e-06	2493.94034830729	99.290771484375	4.63616619441709	4.46461946295742e-06
Q07157	TJP1	1.2229267359057e-06	13357.5278320313	985.360493977865	3.75939419534853	4.46461946295742e-06
Q3T8J9	GON4L	1.21963309872758e-06	5025.57332356771	611.422515869141	3.03668896012522	4.46461946295742e-06
Q9H444	CHMP4B	1.22065626046677e-06	3327.61401367188	1026.01791381836	1.69602675171919	4.46461946295742e-06
Q12965	MYO1E	1.23289362489909e-06	23663.9759114583	8857.58341471354	1.41754456949871	4.49425228448165e-06
Q13428	TCOF1	1.23718368206875e-06	118472.795572917	8257.30598958334	3.84256613198693	4.50399549615876e-06
O00425	IGF2BP3	1.24288301475967e-06	85245.9270833333	6044.94571940104	3.81759097448074	4.51883707063403e-06
Q969V3	NCLN	1.25332231332446e-06	6899.10904947917	1194.09543863932	2.52928422996882	4.55085090300995e-06
Q02978	SLC25A11	1.25727416306218e-06	17854.7320963542	3629.99456787109	2.29786981006473	4.55925591683357e-06
P02042;P02100;P68871;P69891;P69892	HBD;HBE1;HBB;HBG1;HBG2	1.26879619893385e-06	3497.10799153646	346.508051554362	3.33104403777365	4.56975730707541e-06
P56134	ATP5MF	1.26324608827541e-06	76974.3470052083	7994.68029785156	3.26708503042626	4.56975730707541e-06
Q00341	HDLBP	1.26627894169625e-06	795286.677083333	4671.23234049479	7.4112191741228	4.56975730707541e-06
Q14011	CIRBP	1.27116215827775e-06	73722.966796875	2710.60524495443	4.76489505823303	4.56975730707541e-06
Q8N7H5	PAF1	1.26852433151703e-06	3275.82393391927	450.827596028646	2.85801352513262	4.56975730707541e-06
Q96DH6	MSI2	1.26415572121104e-06	41508.3619791667	1449.11824544271	4.83915955052294	4.56975730707541e-06
Q9NRR4	DROSHA	1.27165598311793e-06	53342.2213541667	8047.66967773437	2.72845565236847	4.56975730707541e-06
Q92945	KHSRP	1.28167768404894e-06	778609.34375	3740.4384358724	7.70116281147236	4.59983550267564e-06
O75676	RPS6KA4	1.28750255983597e-06	11186.8165690104	799.128306070964	3.8054243723332	4.61049824996197e-06
Q5EB52	MEST	1.28795965474701e-06	19191.8720703125	954.111729939779	4.32868212484512	4.61049824996197e-06
Q53SF7	COBLL1	1.29148063810337e-06	2408.07014973958	125.370513916016	4.25214563674092	4.61716762146069e-06
P51153	RAB13	1.29484717994822e-06	7812.45475260417	1799.39963785807	2.11745874938431	4.62326845660998e-06
Q9H7E9	C8orf33	1.30313591323464e-06	6613.80265299479	1940.05926513672	1.76863583046457	4.64690591339112e-06
Q8WUQ7	CACTIN	1.32217525420654e-06	2533.94897460938	328.615976969401	2.94252939477114	4.70876992706549e-06
Q03111	MLLT1	1.32615373981093e-06	26389.2607421875	2953.96615600586	3.15873742411994	4.7169069800427e-06
Q71RC2	LARP4	1.33809468588891e-06	50576.7571614583	1859.9120686849	4.76439274615986	4.75330829107222e-06
Q9UNQ2	DIMT1	1.34809618271369e-06	61911.7877604167	2520.23258463542	4.61801300044519	4.78273613867213e-06
Q9BUQ8	DDX23	1.35376298091702e-06	103753.983072917	4397.16080729167	4.56012255822634	4.79673015503039e-06
P15880	RPS2	1.35729559752937e-06	1096474.46875	73030.0338541667	3.90821875519259	4.80313626317573e-06
O60762	DPM1	1.35942988333436e-06	32871.2412109375	7182.53479003906	2.19406010486566	4.80458404198754e-06
O75794	CDC123	1.3740738310412e-06	4482.91784667969	210.753194173177	4.4039824239592	4.83792113710462e-06
P55084	HADHB	1.37197371288004e-06	127211.897135417	41953.548828125	1.60033445569252	4.83792113710462e-06
P62316	SNRPD2	1.37239866072155e-06	213216.5859375	4434.49536132813	5.58708062286176	4.83792113710462e-06
O75362	ZNF217	1.38215063207574e-06	2720.00166829427	199.77305094401	3.75996999679535	4.86021402819563e-06
P38432	COIL	1.39442606697899e-06	16892.0375976563	947.185139973958	4.15503076990549	4.89719621253025e-06
Q9UQ35	SRRM2	1.40363823646335e-06	136772.33203125	6073.35725911458	4.49290084152557	4.92334066568064e-06
Q9BWF3	RBM4	1.41087410336236e-06	25317.3623046875	2369.72863769531	3.41672466386416	4.94249607278511e-06
O15042	U2SURP	1.43723981617283e-06	46371.7845052083	3184.31337483724	3.86374002779253	5.017735012496e-06
Q99715	COL12A1	1.43572672634695e-06	38872.8678385417	5562.29752604167	2.80475137783078	5.017735012496e-06
Q9H5Z1	DHX35	1.43775674684805e-06	7409.18611653646	1109.35002644857	2.73830053114997	5.017735012496e-06
Q14142	TRIM14	1.43981516773097e-06	6613.07120768229	574.214029947917	3.52314966634143	5.01862983996338e-06
Q9Y2W1	THRAP3	1.45057711943889e-06	149052.1640625	4912.27640787761	4.92298810793257	5.04982159704663e-06
Q8IY81	FTSJ3	1.46752815762123e-06	16918.8229166667	3606.52541097005	2.22954773814098	5.10245433080539e-06
O43920	NDUFS5	1.49277390377013e-06	4676.26912434896	650.91389465332	2.84260463116688	5.15202742939763e-06
O75817	POP7	1.49279168129203e-06	16216.7171223958	165.507166544596	6.60575370989528	5.15202742939763e-06
P09661	SNRPA1	1.49134180115698e-06	146704.752604167	8164.48356119792	4.16723347372873	5.15202742939763e-06
Q06330	RBPJ	1.48650866671162e-06	7063.15372721354	195.289586385091	5.16925695497548	5.15202742939763e-06
Q9ULX3	NOB1	1.48575605785815e-06	37136.94921875	2985.53894042969	3.63630886567908	5.15202742939763e-06
Q9Y4W6	AFG3L2	1.49288550647177e-06	40563.2604166667	3138.44698079427	3.69159126546329	5.15202742939763e-06
P23246	SFPQ	1.50350937531527e-06	250161.1875	10309.0258789063	4.60073811368631	5.18226931962007e-06
P15291	B4GALT1	1.51046486766841e-06	33276.0055338542	3634.37099202474	3.19430775737606	5.19980798078682e-06
P22626	HNRNPA2B1	1.52076413278945e-06	1563034.41666667	56122.0384114583	4.79961261908749	5.22880013557856e-06
Q99661	KIF2C	1.52979038478761e-06	71224.2571614583	2110.74446614583	5.07586149439154	5.25334922519542e-06
Q13445	TMED1	1.54132957899416e-06	3583.17317708333	219.562266031901	4.02197987188456	5.27995433886685e-06
Q93062	RBPMS	1.53993104888309e-06	3520.24853515625	352.196156819661	3.31713573902387	5.27995433886685e-06
Q13136	PPFIA1	1.55356120359509e-06	8423.10530598958	2419.90684000651	1.79880463942981	5.31531689436403e-06
O75792	RNASEH2A	1.56091818032383e-06	5737.72631835938	425.674192825953	3.74927239757556	5.33033758376666e-06
Q9UHN1	POLG2	1.56177934231727e-06	13729.2392578125	446.192387898763	4.94021224635296	5.33033758376666e-06
Q86UK7	ZNF598	1.56856488333031e-06	72849.25390625	6353.30322265625	3.51910835569504	5.34694394134017e-06
O14802	POLR3A	1.57969237000592e-06	12785.8429361979	383.619700113932	5.05497080748064	5.35719608809747e-06
P21796	VDAC1	1.57841036995418e-06	53044.9322916667	7155.78959147136	2.88983045782576	5.35719608809747e-06
Q13595	TRA2A	1.58311396068374e-06	21804.9612630208	1190.71648152669	4.19354347390248	5.35719608809747e-06
Q5PRF9	SAMD4B	1.58196422514703e-06	6466.09261067708	602.668395996094	3.42106599216365	5.35719608809747e-06
Q9HAF1	MEAF6	1.58212994215283e-06	7920.12150065104	854.72651163737	3.21030086935236	5.35719608809747e-06
Q9UBU9	NXF1	1.58005983094192e-06	34518.1917317708	1581.95303344727	4.44666653339322	5.35719608809747e-06
P06730	EIF4E	1.58653793567294e-06	84090.2708333333	2561.12729899089	5.03652482894721	5.35878395446135e-06
Q9HC07	TMEM165	1.58743151254241e-06	20880.2301432292	4296.32889811198	2.28062550967069	5.35878395446135e-06
O14639	ABLIM1	1.59199025922726e-06	4952.50773111979	1257.52410888672	1.97642637352148	5.3676669151912e-06
Q8N3U4	STAG2	1.59614597784436e-06	11961.5846354167	615.431274414063	4.27832465763921	5.37517115876245e-06
Q8TA86	RP9	1.60272954097138e-06	15468.0110677083	4761.53556315104	1.69948593105845	5.38446410091425e-06
Q99700	ATXN2	1.602772258405e-06	27678.4303385417	1346.02332560221	4.36091539071589	5.38446410091425e-06
Q8NI27	THOC2	1.60788796992457e-06	11128.78515625	949.793523152669	3.54902022753367	5.3951421641445e-06
O95139	NDUFB6	1.61183012479144e-06	13600.7874348958	2753.38228352865	2.30388946895948	5.40186148922282e-06
Q9Y3E0	GOLT1B	1.62357007747831e-06	6238.15152994792	536.275044759115	3.53738586270275	5.43466666559745e-06
Q96I24	FUBP3	1.6309602743902e-06	367847.791666667	12420.1088867188	4.88824305020744	5.45285037716293e-06
P26196	DDX6	1.63974936727637e-06	65535.751953125	1883.07596842448	5.12035311739076	5.47566185595287e-06
P18887	XRCC1	1.65428093281531e-06	19853.1975911458	1653.80212402344	3.58464076952699	5.51097176781177e-06
P51991	HNRNPA3	1.65357097752275e-06	104048.40234375	3057.87129720052	5.08811159612549	5.51097176781177e-06
Q9P2E9	RRBP1	1.65702980005028e-06	240621.541666667	16515.5232747396	3.8647838689333	5.5135340419833e-06
Q9Y224	RTRAF	1.66039953626541e-06	193319.341145833	7879.43627929688	4.61656666994511	5.51815359009447e-06
Q96PU8	QKI	1.66820168126414e-06	15929.4397786458	511.77756245931	4.95721858396941	5.53747518750969e-06
Q96DI7	SNRNP40	1.67562932568505e-06	55814.2428385417	2254.50990804037	4.62910779141511	5.55550913337245e-06
Q9NNW5	WDR6	1.68558592495881e-06	7773.71207682292	1511.01387532552	2.36213229522224	5.58187491202174e-06
Q7KZI7	MARK2	1.6883318861806e-06	16903.5192057292	705.229207356771	4.58104333999687	5.58432815084676e-06
O43684	BUB3	1.6909294328679e-06	131805.322916667	8071.27766927083	4.02928902312991	5.58628525567864e-06
Q8WWI1	LMO7	1.69537968868406e-06	46188.5716145833	26882.7900390625	0.780799389831937	5.59435122391599e-06
P27105	STOM	1.70333729233362e-06	24483.9544270833	6143.67203776042	1.99442867173768	5.61395782147825e-06
O43854	EDIL3	1.70573485345924e-06	17634.658203125	1559.48954264323	3.49834301913668	5.61521461806619e-06
B5ME19;Q99613	EIF3CL;EIF3C	1.71882964238466e-06	398000.692708333	3186.28401692708	6.96429954899787	5.65164174030848e-06
Q9P270	SLAIN2	1.72479787847914e-06	26601.0817057292	1382.85335286458	4.264721939045	5.66457793816558e-06
P46013	MKI67	1.73058766398713e-06	35517.6204427083	2360.18011474609	3.91095492731142	5.67689828528171e-06
O43172	PRPF4	1.74164806357459e-06	57635.9915364583	1703.08996582031	5.07989659414784	5.69749762735834e-06
P78316	NOP14	1.74300466014697e-06	4149.33040364583	53.6927541097005	6.24538501842971	5.69749762735834e-06
Q96N66	MBOAT7	1.74175164357834e-06	9677.63842773438	1384.00424194336	2.80476464387732	5.69749762735834e-06
Q9BVS5	TRMT61B	1.74519320887409e-06	11223.3582356771	948.093424479167	3.56381050463483	5.69796375933686e-06
O75396	SEC22B	1.75026194876235e-06	36305.9973958333	7008.1650390625	2.37289338728284	5.70782146054232e-06
P11940	PABPC1	1.76102205757394e-06	1340724.95833333	75912.6022135417	4.14251108598209	5.73619465537243e-06
Q96PZ0	PUS7	1.76328510802425e-06	13887.1909179688	387.838399410248	5.15844029410206	5.73685633860694e-06
O60244	MED14	1.7763243360159e-06	11276.1414388021	174.820337931315	6.0030277057344	5.77253591109019e-06
Q9NWT1	PAK1IP1	1.77948205288324e-06	12342.6476236979	408.923973083496	4.91215172643449	5.77605771244734e-06
Q12904	AIMP1	1.78198571856073e-06	188244.963541667	2051.57822672526	6.51903024991009	5.77745078718469e-06
Q8N490	PNKD	1.7916431896838e-06	12711.6936848958	638.785736083984	4.31242362704152	5.80200730612719e-06
Q9NVI7	ATAD3A	1.79920791962794e-06	117622.399739583	19297.0571289063	2.60763531620375	5.8197375797489e-06
Q96AE4	FUBP1	1.80212324882997e-06	1210576.41666667	6815.67590332031	7.47241004364372	5.82240516008292e-06
P12268	IMPDH2	1.81092310311519e-06	19598.44921875	4499.31970214844	2.12264010256915	5.83538320119371e-06
P62310	LSM3	1.80928951784415e-06	36875.6311848958	1376.72947184245	4.74230320728705	5.83538320119371e-06
Q6P087	RPUSD3	1.81242602119661e-06	9837.83707682292	962.937983194987	3.35132892697675	5.83538320119371e-06
P08581	MET	1.8188056741619e-06	8053.55688476563	881.185689290365	3.19047183334933	5.84241499716366e-06
Q9NZI8	IGF2BP1	1.81844094817968e-06	119005.850260417	8045.10791015625	3.88659760036663	5.84241499716366e-06
O95470	SGPL1	1.82360413738004e-06	23547.453125	2034.39048258464	3.53219352527202	5.8510800951652e-06
P24311	COX7B	1.84179112761468e-06	9917.86002604167	1415.04601033529	2.80816072187326	5.8958486096631e-06
Q99590	SCAF11	1.84043474828965e-06	5534.10856119792	812.040110270182	2.76695251256551	5.8958486096631e-06
Q9Y399	MRPS2	1.86123088577865e-06	46067.3170572917	2464.77815755208	4.22362866485525	5.9512376772601e-06
Q96I51	RCC1L	1.87692741787672e-06	9330.505859375	208.875864664714	5.47434712580992	5.99454456282876e-06
Q9NQW6	ANLN	1.88603040091278e-06	35812.5084635417	3550.12320963542	3.33411625278854	6.01671783109059e-06
P82914	MRPS15	1.89430338005648e-06	13496.2130533854	459.523010253906	4.87313760023828	6.0292970439512e-06
Q9NZM5	NOP53	1.89223084442515e-06	7440.45939127604	116.257792154948	5.98763599669806	6.0292970439512e-06
Q9P035	HACD3	1.89750470130772e-06	39353.18359375	3398.37259928385	3.53313994465502	6.03259200130365e-06
Q7LGA3	HS2ST1	1.90264767453282e-06	18646.0791015625	1297.22183227539	3.84426346389244	6.04204535185166e-06
P18621	RPL17	1.93007479753658e-06	507533.364583333	46155.2701822917	3.45890411448799	6.12216208558015e-06
Q9H147	DNTTIP1	1.94425376088631e-06	4640.81461588542	572.626449584961	3.01619461557673	6.15312127735041e-06
Q9HBH0	RHOF	1.94208227482446e-06	3233.98868815104	620.736506144206	2.3789394361917	6.15312127735041e-06
Q8IX12	CCAR1	1.95499564206351e-06	98373.7447916667	2486.8994547526	5.30527323544491	6.17308714642502e-06
Q8NEJ9	NGDN	1.95306344476142e-06	7295.04842122396	586.172215779622	3.63506194566188	6.17308714642502e-06
P15924	DSP	1.96330378254668e-06	51457.9680989583	19769.7841796875	1.38002439642739	6.18564990563792e-06
Q8N5N7	MRPL50	1.96341634347717e-06	19946.5445963542	927.079315185547	4.42574692948225	6.18564990563792e-06
P49368	CCT3	1.9723400581892e-06	41009.732421875	4739.41487630208	3.11288109750737	6.20674244300217e-06
Q16891	IMMT	1.97550005117317e-06	13214.1274414063	4120.25801595052	1.68092447063287	6.20967002541452e-06
Q13283	G3BP1	1.98007131878404e-06	1427749.35416667	39502.4775390625	5.17561926070001	6.21702212267592e-06
P20908	COL5A1	1.98752863704626e-06	22285.818359375	1929.50630696615	3.5290747665606	6.23198286485609e-06
P52272	HNRNPM	1.98931158594509e-06	261390.411458333	23153.203125	3.4968602087385	6.23198286485609e-06
Q12906	ILF3	2.00585351687557e-06	227248.778645833	4832.20251464844	5.55514928442681	6.27674387022299e-06
O75381	PEX14	2.01517902479915e-06	7936.38435872396	3352.25435384115	1.2429199772825	6.298848018031e-06
O75150	RNF40	2.03421106565727e-06	4695.66239420573	702.086512247721	2.73955456246194	6.35120831598151e-06
O00303	EIF3F	2.04292275888081e-06	176200.854166667	1178.47452290853	7.22293285162394	6.35225589709238e-06
P49821	NDUFV1	2.03807894834878e-06	2219.77317301432	160.863021850586	3.77756692278103	6.35225589709238e-06
Q14004	CDK13	2.0436701198545e-06	6254.76416015625	392.88835144043	3.98909683017535	6.35225589709238e-06
Q96EV2	RBM33	2.04152685218693e-06	9672.78238932292	505.962781270345	4.25397920202748	6.35225589709238e-06
