Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
O75909	CCNK	9.17535306029247e-14	31797.2916666667	1338.94997151693	4.56865284701739	8.51472763995141e-11
P36873	PPP1CC	8.18795730495304e-14	15398.3868815104	771.668975830078	4.31678494133612	8.51472763995141e-11
Q15014	MORF4L2	7.41609625923702e-14	88898.02734375	5234.56551106771	4.08573412482431	8.51472763995141e-11
Q9UFW8	CGGBP1	2.6707098283123e-13	19421.5817057292	1048.60921223958	4.20973650700268	1.85881404050536e-10
P41214	EIF2D	5.7689031988206e-13	23231.1998697917	282.225128173828	6.35797059045122	2.29437521507379e-10
Q9NWK9	ZNHIT6	5.21917286794185e-13	6477.78572591146	131.298263549805	5.61363471594025	2.29437521507379e-10
Q9P1Y6	PHRF1	4.64698643416025e-13	5844.66007486979	161.351557413737	5.16992599077068	2.29437521507379e-10
P53621	COPA	1.09028711916366e-12	14878.0618489583	981.71875	3.92026420759649	3.74330302502349e-10
Q9UI10	EIF2B4	1.29970016072673e-12	8783.56722005209	74.1880696614583	6.86815939916117	3.74330302502349e-10
Q9Y5M8	SRPRB	1.34457723599982e-12	75056.7747395833	3983.02030436198	4.2356853924288	3.74330302502349e-10
Q8TEU8	WFIKKN2	3.21203709155032e-12	55346.078125	2514.1269938151	4.45977793835147	8.12937387534189e-10
Q96SN8	CDK5RAP2	3.73490407534323e-12	2996.96459960938	53.0699361165365	5.79253158061405	8.6649774547963e-10
P85037	FOXK1	4.31319973309932e-12	32781.9329427083	3679.7626953125	3.15482427855899	8.8062927254749e-10
Q9HC35	EML4	4.42845180160376e-12	8824.39754231771	159.507817586263	5.7807823152196	8.8062927254749e-10
O95793	STAU1	5.24502312724324e-12	14695.1840820313	1016.5068766276	3.8522329814791	9.12634024140324e-10
Q8IWS0	PHF6	4.9863178236182e-12	41930.1959635417	2953.3144938151	3.82709425501673	9.12634024140324e-10
Q9NQW6	ANLN	6.23510935487317e-12	36861.158203125	3550.12320963542	3.37575408012635	1.02109084964511e-09
Q14232	EIF2B1	7.90172209685521e-12	5961.27669270833	135.908050537109	5.44434214927202	1.16710613300547e-09
Q8N5A5	ZGPAT	7.96516398243677e-12	12763.8058268229	316.004938761393	5.33140943931629	1.16710613300547e-09
P26640	VARS1	8.4644009164469e-12	11795.2646484375	242.861999511719	5.5959990146312	1.17824460756941e-09
O43670	ZNF207	9.87808199977387e-12	126046.911458333	9379.76171875	3.74811188341263	1.18918906214725e-09
P09661	SNRPA1	1.08335219118752e-11	141411.2578125	8164.48356119792	4.11421484314145	1.18918906214725e-09
P29372	MPG	1.17342281394282e-11	40200.9029947917	4552.53653971354	3.14216854152558	1.18918906214725e-09
P48634	PRRC2A	1.02359438221513e-11	90207.0364583333	8403.21354166667	3.42405524817609	1.18918906214725e-09
P62280	RPS11	1.19602348204465e-11	277262.546875	24204.6712239583	3.517835741849	1.18918906214725e-09
Q15058	KIF14	9.13102521628621e-12	16508.2433268229	1059.29489135742	3.96064913756124	1.18918906214725e-09
Q8IX18	DHX40	1.1635458602812e-11	4729.97705078125	143.050310770671	5.03718850576813	1.18918906214725e-09
Q9P0V3	SH3BP4	1.1073748381001e-11	36927.302734375	4031.02201334635	3.19511246766528	1.18918906214725e-09
P23258	TUBG1	1.47962528878847e-11	25639.5504557292	1288.27087402344	4.31374365818061	1.29332937278872e-09
Q14684	RRP1B	1.35645665582241e-11	20634.5891927083	1255.79846191406	4.03723949121691	1.29332937278872e-09
Q9BU76	MMTAG2	1.44851766388148e-11	59366.1243489583	6129.990234375	3.27544791965513	1.29332937278872e-09
Q9UHB9	SRP68	1.48658548596405e-11	20518.6510416667	1867.94116210938	3.45664283084211	1.29332937278872e-09
A0FGR8	ESYT2	1.74343479186271e-11	19133.4749348958	1821.70123291016	3.39194890591785	1.33212729100455e-09
O60216	RAD21	1.7030385803557e-11	6201.59375	94.2516657511393	6.02475088915905	1.33212729100455e-09
O75330	HMMR	1.69376255325743e-11	10111.9573567708	1332.46183268229	2.92281384791572	1.33212729100455e-09
O75521	ECI2	1.81124009987416e-11	23591.7083333333	1179.23809814453	4.32113005185618	1.33212729100455e-09
Q96EV2	RBM33	1.69350904045428e-11	10743.4327799479	505.962781270345	4.40543139632588	1.33212729100455e-09
Q9NWU5	MRPL22	1.8182771931815e-11	31661.1640625	1797.11581420898	4.13815644795205	1.33212729100455e-09
O60841	EIF5B	2.03342947565398e-11	124657.63671875	6352.52705891927	4.29426975368796	1.38074820980992e-09
P51659	HSD17B4	2.02088674263763e-11	105395.927083333	4992.68819173177	4.39956956485517	1.38074820980992e-09
Q9ULX3	NOB1	1.93766534434522e-11	36568.8424479167	2985.53894042969	3.61406852244899	1.38074820980992e-09
Q86U38	NOP9	2.42502351930348e-11	16685.0069986979	829.453847249349	4.32850848929284	1.60744416136688e-09
P49454	CENPF	2.74612335482451e-11	4426.38142903646	221.636690775553	4.31336450091113	1.77795521391429e-09
Q9Y241	HIGD1A	2.8860468575563e-11	13519.7117513021	427.126289367676	4.98088415470003	1.82608055714471e-09
Q9BSJ2	TUBGCP2	2.96196038743052e-11	9736.0615234375	632.776662190755	3.94129184377828	1.83246615969035e-09
Q7RTV0	PHF5A	3.18011598092333e-11	22945.1341145833	1682.13047281901	3.76896931847137	1.92466149801969e-09
Q14004	CDK13	3.29565548337525e-11	6397.17317708333	392.88835144043	4.02157588129989	1.95214997142908e-09
P56192	MARS1	3.41027912618007e-11	53647.1139322917	2256.71154785156	4.5705674801736	1.97363947533914e-09
Q9NYZ3	GTSE1	3.47371890415294e-11	14384.4614257813	1041.12829589844	3.78690640244716	1.97363947533914e-09
Q9Y2W2	WBP11	3.72271385812141e-11	45887.8203125	2804.2861735026	4.03189142386468	2.072807076202e-09
P27694	RPA1	3.92305214477288e-11	53503.8665364583	6752.86067708333	2.98585882984539	2.14152493549955e-09
O94851	MICAL2	4.21399808043452e-11	7777.36881510417	238.778938293457	5.01950530932468	2.25610974152494e-09
P18887	XRCC1	4.63310227732996e-11	17873.0514322917	1653.80212402344	3.43305534443277	2.43368995095974e-09
O14672	ADAM10	5.07613502598327e-11	15297.1240234375	1214.14348347982	3.6540618590411	2.52356427006026e-09
Q8WW12	PCNP	4.9490814405408e-11	9888.37418619792	338.510930379232	4.86420341017909	2.52356427006026e-09
Q9Y4W6	AFG3L2	5.03342581827006e-11	39752.1315104167	3138.44698079427	3.6624498665241	2.52356427006026e-09
O15347	HMGB3	6.02993509506231e-11	25556.4059244792	1932.29005940755	3.72455494760121	2.89436884562991e-09
P82912	MRPS11	5.95404865780143e-11	24499.5865885417	1603.55805460612	3.93250951116922	2.89436884562991e-09
Q96PK6	RBM14	6.35233142637191e-11	69725.68359375	15460.3318684896	2.17302557246384	2.94748178183657e-09
Q9H8M2	BRD9	6.28349938836996e-11	2554.32442220052	54.1464996337891	5.53352864654411	2.94748178183657e-09
Q14CZ7	FASTKD3	6.47689384105161e-11	21775.1012369792	1353.37903849284	4.00697597095749	2.95601187762093e-09
P78357	CNTNAP1	6.58982628980598e-11	4136.51883951823	115.314951578776	5.15230868932552	2.95904457916449e-09
Q86UK7	ZNF598	7.27743262034142e-11	72166.8736979167	6353.30322265625	3.50553091675772	3.16633963890071e-09
Q96K37	SLC35E1	7.27894169862233e-11	8929.830078125	890.05820719401	3.32504114111196	3.16633963890071e-09
Q15717	ELAVL1	7.40333582200526e-11	83639.4934895833	7043.74690755208	3.56956454344273	3.17090568130195e-09
Q96GQ7	DDX27	7.65251124830751e-11	7068.03751627604	658.000254313151	3.42295877046521	3.22796838110426e-09
O75940	SMNDC1	7.82413742711244e-11	11232.6871744792	1184.91344197591	3.24363248351465	3.23392134000826e-09
P20908	COL5A1	8.58313978050132e-11	21697.84765625	1929.50630696615	3.49050076723411	3.23392134000826e-09
P62899	RPL31	8.04173366655211e-11	289368.8046875	34476.0712890625	3.06920026830359	3.23392134000826e-09
Q12872	SFSWAP	8.59591160778058e-11	12166.9243164063	1275.73947143555	3.25242844735124	3.23392134000826e-09
Q7Z6E9	RBBP6	8.43880931100579e-11	25577.505859375	1231.13797505697	4.37563986601278	3.23392134000826e-09
Q8TF46	DIS3L	8.38664133654264e-11	3202.04284667969	67.6110293070475	5.54440829248912	3.23392134000826e-09
Q9H0J9	PARP12	8.05750984757363e-11	25776.734375	1183.54459635417	4.44366508184108	3.23392134000826e-09
Q9P015	MRPL15	8.30030597667632e-11	7099.15112304688	689.670043945313	3.36157796859747	3.23392134000826e-09
P08670	VIM	8.73707586941294e-11	1102856.38541667	215408.3359375	2.35609225119313	3.24320256272608e-09
O75616	ERAL1	9.08277028183251e-11	27650.3902994792	1956.066599528	3.82053508775455	3.29960488961494e-09
P49761	CLK3	9.23948609248793e-11	11348.2177734375	839.72075398763	3.75469524339437	3.29960488961494e-09
Q9Y6X9	MORC2	9.24458266486944e-11	6853.85660807292	398.860883076986	4.09934594944493	3.29960488961494e-09
P18850	ATF6	1.03218199387584e-10	3986.1025390625	204.41716003418	4.27835021181741	3.5105325188963e-09
Q9H4H8	FAM83D	1.01899799342563e-10	19422.48046875	2339.5923055013	3.05278189429354	3.5105325188963e-09
Q9H7E2	TDRD3	1.03399305513469e-10	17836.0895182292	1523.67993164063	3.54822102369255	3.5105325188963e-09
Q9Y3A4	RRP7A	1.00254427294154e-10	8236.22721354167	417.721995035807	4.2979190218089	3.5105325188963e-09
Q9NQT5	EXOSC3	1.08306241951995e-10	8969.98128255208	630.89631652832	3.82734521357131	3.63282623607656e-09
O95819	MAP4K4	1.13665703873953e-10	14656.6655273438	1397.49725341797	3.38960759413764	3.75396691989843e-09
P63208	SKP1	1.14614650930807e-10	15281.7683919271	1005.62808227539	3.92420884433508	3.75396691989843e-09
Q5T9A4	ATAD3B	1.16105940412527e-10	11260.94140625	1650.1819152832	2.76975646085524	3.75859230358692e-09
Q8TCJ2	STT3B	1.26865261028134e-10	82799.9440104167	6250.65535481771	3.72731964032576	4.05968835290029e-09
P62306	SNRPF	1.32315648585223e-10	98928.8515625	3198.78926595052	4.95034252994036	4.18598597342342e-09
O14776	TCERG1	1.34551112284738e-10	97685.3294270833	6338.40270996094	3.94572308862782	4.20887973708663e-09
O94761	RECQL4	1.46388262576001e-10	13293.9899088542	660.38432820638	4.32914149303033	4.52827692235098e-09
Q16630	CPSF6	1.48756671457474e-10	142238.51171875	11542.1888834635	3.62319839568509	4.53618062064957e-09
Q92616	GCN1	1.51531895732906e-10	18670.1764322917	2261.67266845703	3.04463576497069	4.53618062064957e-09
Q9UKZ1	CNOT11	1.50478738289115e-10	8868.98014322917	725.915802001953	3.60890804361165	4.53618062064957e-09
P42568	MLLT3	1.5795206871419e-10	7001.72591145833	195.274533589681	5.15676568541758	4.67806977979046e-09
P82930	MRPS34	1.64217953807066e-10	71533.7708333333	4060.67980957031	4.13847607513662	4.76926069494717e-09
Q6P1N0	CC2D1A	1.65063713217183e-10	6274.94083658854	263.026410420736	4.57084770271852	4.76926069494717e-09
Q92545	TMEM131	1.67291132373157e-10	4481.52921549479	167.778330485026	4.73078950886433	4.76926069494717e-09
Q9HCE1	MOV10	1.68702123854584e-10	20027.5904947917	1964.30900065104	3.34916079518651	4.76926069494717e-09
Q9NUL3	STAU2	1.70873734784517e-10	10203.0665690104	1159.08358256022	3.13670216607731	4.76926069494717e-09
Q9NX58	LYAR	1.71309651398965e-10	24809.5608723958	962.990885416667	4.68573288385921	4.76926069494717e-09
P0DP91	ERCC6	1.76719694062669e-10	8753.66300455729	194.684188842773	5.48328774772881	4.82340812029874e-09
P61619	SEC61A1	1.7586668875123e-10	64386.0279947917	6297.18473307292	3.3537396730387	4.82340812029874e-09
P62891;Q59GN2	RPL39;RPL39P5	1.80536894197868e-10	179240.416666667	23194.5403645833	2.94997662453637	4.87975449948411e-09
P43243	MATR3	1.93031353397222e-10	70474.83203125	6872.52644856771	3.35798576849226	5.07448949183306e-09
Q9BRJ2	MRPL45	1.90323200564556e-10	21804.5934244792	1787.31522623698	3.60795912187721	5.07448949183306e-09
Q9NRC8	SIRT7	1.93209729214908e-10	4464.69197591146	95.4020080566406	5.53335363726347	5.07448949183306e-09
Q9Y2R5	MRPS17	2.03005403896088e-10	21309.66015625	1175.90054829915	4.17844326689689	5.28193499482907e-09
Q92667	AKAP1	2.07331935168737e-10	16056.2709960938	1170.0328725179	3.77728339170528	5.29552392210792e-09
Q9Y520	PRRC2C	2.07191026665099e-10	183548.020833333	26827.9563802083	2.77429471679296	5.29552392210792e-09
Q969L4	LSM10	2.11703913875858e-10	5832.70320638021	141.288197835286	5.35727675845544	5.35803360209445e-09
P23588	EIF4B	2.13940818330043e-10	62030.060546875	5366.27498372396	3.53070582382621	5.36586701108864e-09
Q13825	AUH	2.27476609751739e-10	15771.044921875	1120.80000813802	3.8133908463773	5.60890139367737e-09
Q96DA6	DNAJC19	2.27660149958887e-10	7035.30314127604	572.319519042969	3.61720128599879	5.60890139367737e-09
Q96EY1	DNAJA3	2.32809173298209e-10	134832.639322917	15306.9010416667	3.13882139119346	5.63600642141056e-09
Q9UJF2	RASAL2	2.30889741134844e-10	10678.9208984375	1098.11180114746	3.28035582137462	5.63600642141056e-09
Q8N9N2	ASCC1	2.43547977960185e-10	26390.1627604167	1439.90938313802	4.19494873414493	5.82153812564014e-09
Q9ULG6	CCPG1	2.44655158297376e-10	16125.3898111979	2167.15134684245	2.89479666430521	5.82153812564014e-09
P52298	NCBP2	2.54309986830858e-10	23748.515625	878.689946492513	4.75469840761703	5.85635801714551e-09
P52815	MRPL12	2.54532801750936e-10	44071.490234375	3337.51623535156	3.72256671951299	5.85635801714551e-09
Q3B726	POLR1F	2.54054767188784e-10	20726.9964192708	968.508748372396	4.41811334166041	5.85635801714551e-09
Q9UHD8	SEPTIN9	2.50127846318092e-10	43298.6848958333	3085.11710611979	3.81045849415155	5.85635801714551e-09
Q8N490	PNKD	2.5958161975143e-10	13347.0405273438	638.785736083984	4.38278724660282	5.92356745399985e-09
Q8IZ52	CHPF	2.65238810027942e-10	5084.60335286458	153.051055908203	5.04465475846729	6.00345404160805e-09
P62829	RPL23	2.69147810705109e-10	444727.09375	88209.1666666667	2.33390345115387	6.0428024597018e-09
P38432	COIL	2.89301583754567e-10	16255.265625	947.185139973958	4.09959453765101	6.44332487338171e-09
P39019	RPS19	3.09815622489698e-10	727237.239583333	82534.0325520833	3.13934756127763	6.54515767289732e-09
P62851	RPS25	3.02582225938321e-10	1437953.02083333	169595.171875	3.08384103158756	6.54515767289732e-09
Q0VDF9	HSPA14	3.02261936107857e-10	21183.4368489583	1005.29392496745	4.39581301075009	6.54515767289732e-09
Q15582	TGFBI	3.05223039595289e-10	42836.302734375	5148.62023925781	3.05629601506007	6.54515767289732e-09
Q56NI9	ESCO2	3.05689644845107e-10	3410.45560709635	129.032241821289	4.71302319100206	6.54515767289732e-09
Q5JSZ5	PRRC2B	3.10330751732201e-10	65612.349609375	9755.00968424479	2.74960429029619	6.54515767289732e-09
Q9BRP8	PYM1	3.04283043112996e-10	16029.5266927083	1294.58571370443	3.62905545736324	6.54515767289732e-09
P17275	JUNB	3.14062468926726e-10	11565.0454101563	1548.16461181641	2.90020857481686	6.5665423157232e-09
P35611	ADD1	3.18139705123892e-10	9283.70393880208	1222.65497843424	2.9235036819678	6.5665423157232e-09
Q8N5N7	MRPL50	3.18420694189164e-10	17245.0506184896	927.079315185547	4.21579044753256	6.5665423157232e-09
Q13523	PRPF4B	3.22245457491644e-10	28658.099609375	2399.95497639974	3.57726268905626	6.59655407100541e-09
P51398	DAP3	3.42805095825026e-10	48237.6848958333	2903.80649820964	4.05364670089673	6.96619990348083e-09
O60716	CTNND1	3.65044087027024e-10	17071.9321289063	1715.32210286458	3.31423411119246	7.20085428093378e-09
O75175	CNOT3	3.57935229447652e-10	8514.89599609375	629.870646158854	3.75457277826317	7.20085428093378e-09
P42167	TMPO	3.74553963539617e-10	45939.8938802083	8126.52563476563	2.49885941774376	7.20085428093378e-09
Q13595	TRA2A	3.76906318902436e-10	21097.5914713542	1190.71648152669	4.1459653548387	7.20085428093378e-09
Q14151	SAFB2	3.7763100754897e-10	12454.9490559896	810.848810831706	3.9393642284859	7.20085428093378e-09
Q6P087	RPUSD3	3.71914714247781e-10	8383.31030273438	962.937983194987	3.12050779484398	7.20085428093378e-09
Q8NHQ9	DDX55	3.64525987479103e-10	7677.958984375	418.286290486654	4.19471528944295	7.20085428093378e-09
Q9UJK0	TSR3	3.76938445516358e-10	10124.2788085938	1090.44165547689	3.2135122266844	7.20085428093378e-09
Q9Y653	ADGRG1	3.76321124335799e-10	6066.51375325521	418.089528401693	3.8555373012008	7.20085428093378e-09
Q99735	MGST2	3.82778170356245e-10	69333.4244791667	9476.57706705729	2.87096083125089	7.24934983858358e-09
P09001	MRPL3	3.94301357105008e-10	16939.1489257813	1099.59385172526	3.94400731156446	7.36734884684793e-09
Q5T7V8	GORAB	3.94030118838434e-10	3247.30643717448	60.9768269856771	5.71137082754111	7.36734884684793e-09
P62277	RPS13	4.11213470078967e-10	619739.708333333	91089.2513020833	2.7662938417845	7.63212200466563e-09
Q9NVC6	MED17	4.17354372450876e-10	5600.08642578125	142.680745442708	5.28451044706705	7.69479849604794e-09
O95831	AIFM1	4.23315230372075e-10	21370.7607421875	2072.70249430339	3.36535742851832	7.737787972025e-09
Q96EU6	RRP36	4.28024190981268e-10	5504.47395833333	170.228164672852	5.00661276767415	7.737787972025e-09
Q9NX14	NDUFB11	4.27461570514873e-10	5206.43513997396	884.688171386719	2.55542513687558	7.737787972025e-09
P42695	NCAPD3	4.3250526230651e-10	25960.5250651042	2342.81772867839	3.46938727750244	7.76835258233113e-09
P52292	KPNA2	4.38965446740903e-10	72294.1555989583	2687.49597167969	4.74900780654064	7.83384489568381e-09
Q9P2E5	CHPF2	4.44421512682915e-10	4687.68343098958	76.4267246723175	5.91989972048692	7.88069739687412e-09
P51648	ALDH3A2	4.64201279827844e-10	9626.81526692708	981.532501220703	3.29248156989099	8.16795053934554e-09
Q06330	RBPJ	4.66488554510036e-10	7204.01188151042	195.289586385091	5.1977450190195	8.16795053934554e-09
Q8TED0	UTP15	4.77731545531257e-10	4560.99104817708	265.813359578451	4.09544452818457	8.31252889224388e-09
O15258	RER1	4.88673747670518e-10	14638.5314127604	1575.17555745443	3.21527068581504	8.45011002183057e-09
O43809	NUDT21	5.12422869122254e-10	219555.015625	18837.1669921875	3.54285199397377	8.64597131900821e-09
P26583	HMGB2	5.09080207000965e-10	20978.9401041667	2071.74197387695	3.33932935380555	8.64597131900821e-09
Q16394	EXT1	5.05636511541869e-10	8113.58251953125	454.847852071126	4.15371478846367	8.64597131900821e-09
Q9UBV7	B4GALT7	5.11416059551874e-10	6458.55387369792	182.266764322917	5.13919408912708	8.64597131900821e-09
P46776	RPL27A	5.39468434648695e-10	898597.083333334	119849.305989583	2.90644078683533	8.84572050507347e-09
P52756	RBM5	5.38925633778283e-10	14842.1302083333	667.827479044596	4.47192023624337	8.84572050507347e-09
Q14739	LBR	5.38054274901386e-10	28617.693359375	3937.08707682292	2.8613404759941	8.84572050507347e-09
Q16795	NDUFA9	5.34128610046277e-10	36427.65234375	4723.50162760417	2.94679996333816	8.84572050507347e-09
Q8NDV7	TNRC6A	5.40148163025319e-10	7229.25504557292	1552.90234375	2.21795114990644	8.84572050507347e-09
Q9BYD3	MRPL4	5.44601177556966e-10	10361.4086914063	444.927185058594	4.53826819523631	8.86648934689236e-09
Q6PGP7	TTC37	5.5042021016545e-10	15679.9156901042	1217.70091756185	3.68550178071607	8.90912712267798e-09
P62314	SNRPD1	5.85156688895335e-10	146235.1953125	17624.9034830729	3.05252145988796	9.41662556002667e-09
Q5SW79	CEP170	5.98465409005126e-10	10455.5571289063	880.101821899414	3.56881737886127	9.57544654408201e-09
Q9Y6A9	SPCS1	6.07293233011784e-10	6179.255859375	1165.50711568197	2.40523800339242	9.66116777545604e-09
Q15154	PCM1	6.16268122220974e-10	14025.4392903646	3501.3271077474	2.00166021921261	9.70682739754202e-09
Q9HD20	ATP13A1	6.17136655662693e-10	9867.72819010417	793.772811889649	3.6341035507798	9.70682739754202e-09
Q86X95	CIR1	6.41046178470515e-10	7763.67928059896	705.508860270182	3.45796096270754	1.00262503419209e-08
Q13573	SNW1	6.55617719075946e-10	49578.052734375	6222.00410970052	2.99401850403977	1.01968699994829e-08
Q8N163	CCAR2	6.68585871552737e-10	27143.9921875	3335.16951497396	3.02436841902025	1.0340794813349e-08
Q13888;Q6P1K8	GTF2H2;GTF2H2C	6.90846108437991e-10	15126.0509440104	539.874496459961	4.80559770022322	1.05676679444581e-08
Q15393	SF3B3	6.88382549182124e-10	65558.15625	4266.74930826823	3.94122794236098	1.05676679444581e-08
Q7L1W4	LRRC8D	6.96780411487746e-10	6859.88077799479	544.846532185872	3.65161621168296	1.0600200358371e-08
Q969G5	CAVIN3	7.65620330935898e-10	31650.8170572917	3993.25223795573	2.98624539561909	1.15215513585164e-08
Q9NXH8	TOR4A	7.62181154585739e-10	10003.9627278646	1135.5292561849	3.13786486038274	1.15215513585164e-08
Q15646	OASL	7.74315666958804e-10	6342.87190755208	923.845194498698	2.77785240266886	1.15897570796414e-08
O95786	DDX58	7.83116819186151e-10	7521.67911783854	207.613688151042	5.17214903265309	1.16423782354416e-08
Q9H4L5	OSBPL3	7.86195081991028e-10	17583.0875651042	1797.3399810791	3.28945073073569	1.16423782354416e-08
Q9BZZ5	API5	7.93675466759024e-10	10398.0489908854	753.842152913412	3.78399405733666	1.16909656055932e-08
O43709	BUD23	8.0746015864954e-10	24570.5986328125	2074.53200276693	3.56537992540474	1.18314162193701e-08
Q96P47	AGAP3	8.13506210034871e-10	7274.88793945313	368.439646402995	4.29951442277011	1.18456692455674e-08
Q9HD67	MYO10	8.16942706590856e-10	5641.26350911458	1001.58362833659	2.49229574728491	1.18456692455674e-08
O00592	PODXL	8.23751364345461e-10	47213.9147135417	6352.12662760417	2.89367342842568	1.18644830924322e-08
P31689	DNAJA1	8.26763548826098e-10	61365.4583333333	5134.89176432292	3.57874010934672	1.18644830924322e-08
Q17RY6	LY6K	8.42083166534247e-10	14021.1180013021	532.757308959961	4.71527365953493	1.19610180389354e-08
Q9NV06	DCAF13	8.39102411004389e-10	10378.0607096354	825.731140136719	3.64997484106598	1.19610180389354e-08
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	H2AC4;H2AC11;H2AC7;H2AC20;H2AC18;H2AW;H2AC6;H2AC12;H2AC14;H2AJ	8.73344144291236e-10	104064.401041667	16232.8987630208	2.68039520057468	1.2218040691994e-08
P11137	MAP2	8.7281222044473e-10	8266.06062825521	556.533925374349	3.89006844599577	1.2218040691994e-08
Q9BTV4	TMEM43	8.712214272418e-10	24509.6061197917	2624.43721516927	3.22271769913047	1.2218040691994e-08
Q99715	COL12A1	8.90529261748752e-10	37333.3785807292	5562.29752604167	2.74645390664211	1.23344948492961e-08
Q9Y324	FCF1	8.89725912207585e-10	8263.16780598958	219.317362467448	5.22903986733238	1.23344948492961e-08
Q08AF3	SLFN5	8.97289605291598e-10	5107.07527669271	162.654568990072	4.96377153814189	1.23524581437434e-08
Q9BQ39	DDX50	9.00700072981287e-10	12541.4462890625	549.559366861979	4.50966178208781	1.23524581437434e-08
Q03001	DST	9.07059852413865e-10	27953.4436848958	4545.63793945313	2.62015399655982	1.23786991623539e-08
Q96DP5	MTFMT	9.24114766123802e-10	6823.25105794271	180.540664672852	5.2320946507259	1.2549929311652e-08
P62269	RPS18	9.40979063956969e-10	1285710.10416667	222257.28125	2.53225630789956	1.27169209420204e-08
Q15404	RSU1	9.87993287076305e-10	13117.8806966146	1190.29208374023	3.46093557434477	1.32690757708068e-08
Q6UN15	FIP1L1	9.96133921012433e-10	23352.01171875	1911.44615681966	3.61005580421693	1.32690757708068e-08
Q99985	SEMA3C	9.92686097868319e-10	8454.87825520833	626.08730061849	3.75304577247694	1.32690757708068e-08
Q14966	ZNF638	1.01455403732798e-09	13025.8473307292	800.15299987793	4.02315562551077	1.3450087809148e-08
P13984	GTF2F2	1.03295861981503e-09	27867.056640625	3183.93005371094	3.12922703693106	1.36291791353793e-08
Q14789	GOLGB1	1.07980320185233e-09	17147.6300455729	2187.88149007161	2.96974344526046	1.41800571413061e-08
Q6P6C2	ALKBH5	1.09828488241468e-09	22806.5641276042	2023.85596720378	3.49355792254728	1.43366190428921e-08
Q96ST3	SIN3A	1.10202459596943e-09	11061.7268880208	894.147130330404	3.62730798792207	1.43366190428921e-08
Q9BSD7	NTPCR	1.1247938488998e-09	45390.390625	6982.67150878906	2.70032929843655	1.45647724434281e-08
O43148	RNMT	1.13319516830757e-09	11877.2836914063	656.69965616862	4.17463220639872	1.4605626613742e-08
P68104	EEF1A1	1.14460973853341e-09	4205291.25	349272.1796875	3.58977795299743	1.46847627284656e-08
Q9BZH6	WDR11	1.15580232236464e-09	5062.98291015625	275.009094238281	4.19719990617689	1.47603379149687e-08
Q9BWF3	RBM4	1.16300891991535e-09	25976.9895833333	2369.72863769531	3.45383180847975	1.47845517490609e-08
P08574	CYC1	1.17251665708663e-09	28446.1220703125	3628.42307535807	2.97041984580804	1.48376653333145e-08
Q5TCZ1	SH3PXD2A	1.19397810637819e-09	4720.99519856771	327.261118570964	3.8461752329149	1.49843809495779e-08
Q86XL3	ANKLE2	1.194875205031e-09	11669.8406575521	909.497517903646	3.67998596780045	1.49843809495779e-08
Q9BSC4	NOL10	1.20332048036212e-09	7883.75642903646	464.631622314453	4.08162226054003	1.50226198086463e-08
Q8TB61	SLC35B2	1.22796670104144e-09	5267.58064778646	459.22146097819	3.51674033139914	1.51608059384771e-08
Q9BYD2	MRPL9	1.22016938049526e-09	20007.4134114583	1450.33485921224	3.78508233679736	1.51608059384771e-08
Q9UBP9	GULP1	1.23072634414361e-09	4892.54370117188	134.062845865885	5.17888197072519	1.51608059384771e-08
P35659	DEK	1.26194688472709e-09	8391.640625	1089.74274190267	2.9436420216457	1.54090356450887e-08
Q9BVA0	KATNB1	1.25646394133815e-09	6404.51155598958	508.3193359375	3.65244615248446	1.54090356450887e-08
O43293	DAPK3	1.27932776747545e-09	26986.484375	4170.83154296875	2.69348423539921	1.55007867175237e-08
Q14671	PUM1	1.28059660381841e-09	83413.91796875	12279.5548502604	2.76391237870847	1.55007867175237e-08
O14579	COPE	1.29478214030981e-09	11066.673828125	422.793958028158	4.70671484466884	1.55373856837178e-08
Q9Y676	MRPS18B	1.29108413348309e-09	25300.1106770833	2682.33036295573	3.23704710550922	1.55373856837178e-08
Q8WXA9	SREK1	1.31744963371731e-09	8203.50935872396	716.806259155274	3.51457480028454	1.57415441213261e-08
P54132	BLM	1.36711873617422e-09	2417.82645670573	73.4002888997396	5.02225866297839	1.62243149396118e-08
Q9Y2R4	DDX52	1.36950934296292e-09	8423.97526041667	532.844121297201	3.98001074767347	1.62243149396118e-08
Q9NVI7	ATAD3A	1.37787898445875e-09	115973.225260417	19297.0571289063	2.5872642551143	1.62543012403948e-08
Q9NQ50	MRPL40	1.44186115254701e-09	15032.15625	937.319452921549	4.0018289825799	1.69373056906788e-08
P16401	H1-5	1.51369300739144e-09	42071.8502604167	3132.3446858724	3.74707987891357	1.76129100394593e-08
Q8IYS2	KIAA2013	1.519592627798e-09	3566.27286783854	276.799697875977	3.68230015734567	1.76129100394593e-08
Q96AE7	TTC17	1.52468079005377e-09	7564.46240234375	519.20334370931	3.8620899777759	1.76129100394593e-08
Q96E11	MRRF	1.52374670905029e-09	36865.2587890625	1481.16742451986	4.63648155681632	1.76129100394593e-08
Q96J01	THOC3	1.53352301172563e-09	8763.17146809896	285.309107462565	4.9358076200767	1.76418515067941e-08
